id_evento,id_progreso_modulo,tipo_evento,fecha_evento,detalle
97,1347,iniciado,2026-09-15,
98,334,iniciado,2026-09-15,
99,1069,iniciado,2026-09-15,
100,2851,iniciado,2026-09-15,
101,3631,iniciado,2026-09-15,
102,1584,iniciado,2026-09-15,
103,1073,iniciado,2026-09-15,
104,3302,iniciado,2026-09-15,
105,2527,iniciado,2026-09-15,
106,1988,iniciado,2026-09-15,
107,3240,iniciado,2026-09-15,
108,2311,iniciado,2026-09-15,
109,722,iniciado,2026-09-15,
110,1331,iniciado,2026-09-15,
111,701,en_progreso,2026-09-15,
112,1323,iniciado,2026-09-15,
113,3776,iniciado,2026-09-15,
114,2934,iniciado,2026-09-15,
115,2151,iniciado,2026-09-15,
116,2930,iniciado,2026-09-15,
117,2001,iniciado,2026-09-15,
118,1818,en_progreso,2026-09-15,
119,2574,iniciado,2026-09-15,
120,2498,iniciado,2026-09-15,
121,459,iniciado,2026-09-15,
122,3821,iniciado,2026-09-15,
123,245,iniciado,2026-09-15,
124,547,iniciado,2026-09-15,
125,772,iniciado,2026-09-15,
126,3161,iniciado,2026-09-15,
127,805,completado,2026-09-15,Modulo finalizado por el estudiante
128,2115,pausado,2026-09-15,
129,1936,iniciado,2026-09-15,
130,1915,iniciado,2026-09-15,
131,2993,iniciado,2026-09-15,
132,2365,iniciado,2026-09-15,
133,2669,iniciado,2026-09-15,
134,1265,iniciado,2026-09-15,
135,2789,iniciado,2026-09-15,
136,58,iniciado,2026-09-15,
137,3433,iniciado,2026-09-15,
138,3646,iniciado,2026-09-15,
139,570,iniciado,2026-09-15,
140,3443,iniciado,2026-09-15,
141,2710,completado,2026-09-15,Modulo finalizado por el estudiante
142,3888,iniciado,2026-09-15,
143,3228,iniciado,2026-09-15,
144,1715,iniciado,2026-09-15,
145,557,en_progreso,2026-09-15,
146,16,iniciado,2026-09-15,
147,3650,iniciado,2026-09-15,
148,3635,iniciado,2026-09-15,
149,1323,abandonado,2026-09-15,Sin actividad posterior registrada
150,3859,en_progreso,2026-09-15,
151,3157,iniciado,2026-09-15,
152,1509,iniciado,2026-09-15,
153,3222,en_progreso,2026-09-15,
154,1882,iniciado,2026-09-15,
155,3859,en_progreso,2026-09-15,
156,2685,iniciado,2026-09-15,
157,1,iniciado,2026-09-15,
158,3015,iniciado,2026-09-15,
159,1638,en_progreso,2026-09-15,
160,1828,iniciado,2026-09-15,
161,1548,iniciado,2026-09-15,
162,1212,iniciado,2026-09-15,
163,298,iniciado,2026-09-15,
164,1216,iniciado,2026-09-15,
165,2855,iniciado,2026-09-15,
166,399,en_progreso,2026-09-15,
167,351,iniciado,2026-09-15,
168,3847,iniciado,2026-09-15,
169,2694,completado,2026-09-15,Modulo finalizado por el estudiante
170,642,iniciado,2026-09-15,
171,3326,iniciado,2026-09-15,
172,2404,iniciado,2026-09-15,
173,2774,iniciado,2026-09-15,
174,837,iniciado,2026-09-15,
175,1337,iniciado,2026-09-15,
176,2669,completado,2026-09-15,Modulo finalizado por el estudiante
177,2127,iniciado,2026-09-15,
178,1069,completado,2026-09-15,Modulo finalizado por el estudiante
179,3825,iniciado,2026-09-15,
180,3696,iniciado,2026-09-15,
181,3488,iniciado,2026-09-15,
182,1013,iniciado,2026-09-15,
183,3613,iniciado,2026-09-15,
184,1572,iniciado,2026-09-15,
185,2007,iniciado,2026-09-15,
186,3392,iniciado,2026-09-15,
187,3280,iniciado,2026-09-15,
188,1882,en_progreso,2026-09-15,
189,603,iniciado,2026-09-15,
190,1248,iniciado,2026-09-15,
191,1135,iniciado,2026-09-15,
192,324,iniciado,2026-09-15,
193,1710,iniciado,2026-09-15,
194,109,iniciado,2026-09-15,
195,2959,iniciado,2026-09-15,
196,2797,iniciado,2026-09-15,
197,1161,iniciado,2026-09-15,
198,2959,en_progreso,2026-09-15,
199,3186,iniciado,2026-09-15,
200,302,iniciado,2026-09-15,
201,1157,en_progreso,2026-09-15,
202,1670,iniciado,2026-09-15,
203,361,iniciado,2026-09-15,
204,2602,iniciado,2026-09-15,
205,1200,iniciado,2026-09-15,
206,1407,iniciado,2026-09-15,
207,3382,en_progreso,2026-09-15,
208,3660,iniciado,2026-09-15,
209,2873,iniciado,2026-09-15,
210,2901,en_progreso,2026-09-15,
211,2044,iniciado,2026-09-15,
212,958,iniciado,2026-09-15,
213,473,iniciado,2026-09-15,
214,487,iniciado,2026-09-15,
215,3322,iniciado,2026-09-15,
216,2172,iniciado,2026-09-15,
217,1784,en_progreso,2026-09-15,
218,3692,en_progreso,2026-09-15,
219,3261,iniciado,2026-09-15,
220,491,iniciado,2026-09-15,
221,310,iniciado,2026-09-15,
222,2025,iniciado,2026-09-15,
223,3686,en_progreso,2026-09-15,
224,1253,iniciado,2026-09-15,
225,967,en_progreso,2026-09-15,
226,2121,iniciado,2026-09-15,
227,920,iniciado,2026-09-15,
228,1407,en_progreso,2026-09-15,
229,384,iniciado,2026-09-15,
230,2233,iniciado,2026-09-15,
231,2778,iniciado,2026-09-15,
232,491,en_progreso,2026-09-15,
233,76,iniciado,2026-09-15,
234,469,completado,2026-09-15,Modulo finalizado por el estudiante
235,1194,iniciado,2026-09-15,
236,841,iniciado,2026-09-15,
237,2044,en_progreso,2026-09-15,
238,2015,iniciado,2026-09-15,
239,302,en_progreso,2026-09-15,
240,1966,iniciado,2026-09-15,
241,1337,completado,2026-09-15,Modulo finalizado por el estudiante
242,3973,iniciado,2026-09-15,
243,2295,iniciado,2026-09-15,
244,1445,iniciado,2026-09-15,
245,2127,pausado,2026-09-15,
246,3700,iniciado,2026-09-15,
247,3969,iniciado,2026-09-15,
248,2805,pausado,2026-09-15,
249,2469,iniciado,2026-09-15,
250,782,iniciado,2026-09-15,
251,958,en_progreso,2026-09-15,
252,2917,iniciado,2026-09-15,
253,3725,en_progreso,2026-09-15,
254,292,iniciado,2026-09-15,
255,259,iniciado,2026-09-15,
256,2941,iniciado,2026-09-15,
257,2412,iniciado,2026-09-15,
258,2546,iniciado,2026-09-15,
259,2685,en_progreso,2026-09-15,
260,410,iniciado,2026-09-15,
261,937,iniciado,2026-09-15,
262,351,pausado,2026-09-15,
263,3410,completado,2026-09-15,Modulo finalizado por el estudiante
264,2029,iniciado,2026-09-15,
265,597,iniciado,2026-09-15,
266,2867,iniciado,2026-09-15,
267,1242,iniciado,2026-09-15,
268,2911,iniciado,2026-09-15,
269,2987,iniciado,2026-09-15,
270,205,iniciado,2026-09-15,
271,3125,iniciado,2026-09-15,
272,414,iniciado,2026-09-15,
273,2105,iniciado,2026-09-15,
274,3317,iniciado,2026-09-15,
275,2934,pausado,2026-09-15,
276,1595,iniciado,2026-09-15,
277,1315,iniciado,2026-09-15,
278,1036,iniciado,2026-09-15,
279,3382,pausado,2026-09-15,
280,1206,iniciado,2026-09-15,
281,1338,iniciado,2026-09-15,
282,1992,iniciado,2026-09-15,
283,656,iniciado,2026-09-15,
284,3392,pausado,2026-09-15,
285,2311,en_progreso,2026-09-15,
286,369,iniciado,2026-09-15,
287,47,iniciado,2026-09-15,
288,2318,pausado,2026-09-15,
289,2837,iniciado,2026-09-15,
290,501,iniciado,2026-09-15,
291,373,iniciado,2026-09-15,
292,2718,iniciado,2026-09-15,
293,1077,iniciado,2026-09-15,
294,2563,iniciado,2026-09-15,
295,1338,en_progreso,2026-09-15,
296,351,completado,2026-09-15,Modulo finalizado por el estudiante
297,1862,en_progreso,2026-09-15,
298,2748,iniciado,2026-09-15,
299,3568,en_progreso,2026-09-15,
300,3298,iniciado,2026-09-15,
301,2673,iniciado,2026-09-15,
302,43,iniciado,2026-09-15,
303,3372,iniciado,2026-09-15,
304,2797,en_progreso,2026-09-15,
305,672,iniciado,2026-09-15,
306,1331,en_progreso,2026-09-15,
307,2793,iniciado,2026-09-15,
308,786,iniciado,2026-09-15,
309,1369,iniciado,2026-09-15,
310,1423,iniciado,2026-09-15,
311,3048,iniciado,2026-09-15,
312,1065,iniciado,2026-09-15,
313,3631,en_progreso,2026-09-15,
314,1331,en_progreso,2026-09-15,
315,263,iniciado,2026-09-15,
316,463,iniciado,2026-09-15,
317,3200,en_progreso,2026-09-15,
318,16,en_progreso,2026-09-15,
319,1319,iniciado,2026-09-15,
320,815,iniciado,2026-09-15,
321,3756,iniciado,2026-09-15,
322,2227,iniciado,2026-09-15,
323,2783,pausado,2026-09-15,
324,2829,iniciado,2026-09-15,
325,47,en_progreso,2026-09-15,
326,3494,iniciado,2026-09-15,
327,753,iniciado,2026-09-15,
328,2756,iniciado,2026-09-15,
329,183,iniciado,2026-09-15,
330,1862,pausado,2026-09-15,
331,746,iniciado,2026-09-15,
332,2168,iniciado,2026-09-15,
333,636,iniciado,2026-09-15,
334,215,iniciado,2026-09-15,
335,1554,iniciado,2026-09-15,
336,1839,iniciado,2026-09-15,
337,4032,iniciado,2026-09-15,
338,205,completado,2026-09-15,Modulo finalizado por el estudiante
339,1065,pausado,2026-09-15,
340,3366,iniciado,2026-09-15,
341,513,iniciado,2026-09-15,
342,1784,completado,2026-09-15,Modulo finalizado por el estudiante
343,2044,abandonado,2026-09-15,Sin actividad posterior registrada
344,3799,iniciado,2026-09-15,
345,782,completado,2026-09-15,Modulo finalizado por el estudiante
346,1194,completado,2026-09-15,Modulo finalizado por el estudiante
347,4060,iniciado,2026-09-15,
348,892,iniciado,2026-09-15,
349,2077,iniciado,2026-09-15,
350,132,en_progreso,2026-09-15,
351,3969,completado,2026-09-15,Modulo finalizado por el estudiante
352,4068,iniciado,2026-09-15,
353,3388,iniciado,2026-09-15,
354,3725,completado,2026-09-15,Modulo finalizado por el estudiante
355,1347,en_progreso,2026-09-15,
356,1928,iniciado,2026-09-15,
357,199,iniciado,2026-09-15,
358,2388,iniciado,2026-09-15,
359,1120,iniciado,2026-09-15,
360,1009,iniciado,2026-09-15,
361,2334,iniciado,2026-09-15,
362,1766,iniciado,2026-09-15,
363,1540,iniciado,2026-09-15,
364,4032,completado,2026-09-15,Modulo finalizado por el estudiante
365,1124,en_progreso,2026-09-15,
366,1662,iniciado,2026-09-15,
367,1407,completado,2026-09-15,Modulo finalizado por el estudiante
368,3918,iniciado,2026-09-15,
369,1408,iniciado,2026-09-15,
370,1770,iniciado,2026-09-15,
371,3240,en_progreso,2026-09-15,
372,2718,en_progreso,2026-09-15,
373,1315,en_progreso,2026-09-15,
374,1338,en_progreso,2026-09-15,
375,1744,iniciado,2026-09-15,
376,3696,completado,2026-09-15,Modulo finalizado por el estudiante
377,2200,iniciado,2026-09-15,
378,3060,iniciado,2026-09-15,
379,2592,iniciado,2026-09-15,
380,576,iniciado,2026-09-15,
381,1940,iniciado,2026-09-15,
382,2905,iniciado,2026-09-15,
383,958,en_progreso,2026-09-15,
384,7,iniciado,2026-09-15,
385,2638,iniciado,2026-09-15,
386,2728,iniciado,2026-09-15,
387,3480,iniciado,2026-09-15,
388,3646,completado,2026-09-15,Modulo finalizado por el estudiante
389,3735,iniciado,2026-09-15,
390,3392,en_progreso,2026-09-15,
391,3359,iniciado,2026-09-15,
392,1670,pausado,2026-09-15,
393,3353,iniciado,2026-09-15,
394,623,pausado,2026-09-15,
395,1519,iniciado,2026-09-15,
396,2574,en_progreso,2026-09-15,
397,2025,pausado,2026-09-15,
398,2801,iniciado,2026-09-15,
399,636,en_progreso,2026-09-15,
400,1908,pausado,2026-09-15,
401,877,iniciado,2026-09-15,
402,3109,iniciado,2026-09-15,
403,2867,en_progreso,2026-09-15,
404,1,en_progreso,2026-09-15,
405,3981,iniciado,2026-09-15,
406,2922,iniciado,2026-09-15,
407,3066,pausado,2026-09-15,
408,2359,iniciado,2026-09-15,
409,2233,en_progreso,2026-09-15,
410,2400,iniciado,2026-09-15,
411,4024,iniciado,2026-09-15,
412,4036,iniciado,2026-09-15,
413,3731,iniciado,2026-09-15,
414,853,iniciado,2026-09-15,
415,3326,en_progreso,2026-09-15,
416,3200,pausado,2026-09-15,
417,470,iniciado,2026-09-15,
418,3812,iniciado,2026-09-15,
419,1183,iniciado,2026-09-15,
420,3401,iniciado,2026-09-15,
421,1564,iniciado,2026-09-15,
422,1135,completado,2026-09-15,Modulo finalizado por el estudiante
423,740,iniciado,2026-09-15,
424,132,en_progreso,2026-09-15,
425,3086,iniciado,2026-09-15,
426,3894,iniciado,2026-09-15,
427,369,en_progreso,2026-09-15,
428,2901,en_progreso,2026-09-15,
429,2511,iniciado,2026-09-15,
430,2011,en_progreso,2026-09-15,
431,26,iniciado,2026-09-15,
432,3805,iniciado,2026-09-15,
433,3902,iniciado,2026-09-15,
434,531,iniciado,2026-09-15,
435,3948,iniciado,2026-09-15,
436,2144,iniciado,2026-09-15,
437,1106,en_progreso,2026-09-15,
438,2627,iniciado,2026-09-15,
439,2354,iniciado,2026-09-15,
440,259,pausado,2026-09-15,
441,609,iniciado,2026-09-15,
442,2311,en_progreso,2026-09-15,
443,2690,iniciado,2026-09-15,
444,2823,pausado,2026-09-15,
445,3829,iniciado,2026-09-15,
446,2239,iniciado,2026-09-15,
447,3094,iniciado,2026-09-15,
448,3647,iniciado,2026-09-15,
449,2559,iniciado,2026-09-15,
450,2151,completado,2026-09-15,Modulo finalizado por el estudiante
451,2774,en_progreso,2026-09-15,
452,2408,iniciado,2026-09-15,
453,2275,iniciado,2026-09-15,
454,1307,iniciado,2026-09-15,
455,3812,en_progreso,2026-09-15,
456,3884,completado,2026-09-15,Modulo finalizado por el estudiante
457,2464,iniciado,2026-09-15,
458,3167,en_progreso,2026-09-15,
459,3617,iniciado,2026-09-15,
460,1445,en_progreso,2026-09-15,
461,2738,iniciado,2026-09-15,
462,410,en_progreso,2026-09-15,
463,3517,iniciado,2026-09-15,
464,772,pausado,2026-09-15,
465,324,en_progreso,2026-09-15,
466,2365,en_progreso,2026-09-15,
467,2115,en_progreso,2026-09-15,
468,3527,en_progreso,2026-09-15,
469,2901,en_progreso,2026-09-15,
470,1776,iniciado,2026-09-15,
471,1509,completado,2026-09-15,Modulo finalizado por el estudiante
472,2109,iniciado,2026-09-15,
473,2728,pausado,2026-09-15,
474,2764,iniciado,2026-09-15,
475,4060,pausado,2026-09-15,
476,1110,iniciado,2026-09-15,
477,2477,iniciado,2026-09-15,
478,1106,en_progreso,2026-09-15,
479,1962,iniciado,2026-09-15,
480,1702,iniciado,2026-09-15,
481,3382,pausado,2026-09-15,
482,2035,iniciado,2026-09-15,
483,3668,iniciado,2026-09-15,
484,837,completado,2026-09-15,Modulo finalizado por el estudiante
485,636,abandonado,2026-09-15,Sin actividad posterior registrada
486,2711,iniciado,2026-09-15,
487,140,completado,2026-09-15,Modulo finalizado por el estudiante
488,2987,pausado,2026-09-15,
489,141,iniciado,2026-09-15,
490,425,iniciado,2026-09-15,
491,3255,iniciado,2026-09-15,
492,2168,en_progreso,2026-09-15,
493,259,en_progreso,2026-09-15,
494,2305,iniciado,2026-09-15,
495,1656,iniciado,2026-09-15,
496,1710,completado,2026-09-15,Modulo finalizado por el estudiante
497,1915,en_progreso,2026-09-15,
498,2127,en_progreso,2026-09-15,
499,98,iniciado,2026-09-15,
500,3805,en_progreso,2026-09-15,
501,1770,en_progreso,2026-09-15,
502,3298,en_progreso,2026-09-15,
503,1253,en_progreso,2026-09-15,
504,776,iniciado,2026-09-15,
505,1212,en_progreso,2026-09-15,
506,2851,completado,2026-09-15,Modulo finalizado por el estudiante
507,2365,pausado,2026-09-15,
508,3894,en_progreso,2026-09-15,
509,3795,iniciado,2026-09-15,
510,3647,en_progreso,2026-09-15,
511,1572,en_progreso,2026-09-15,
512,1578,iniciado,2026-09-15,
513,2905,pausado,2026-09-15,
514,1894,iniciado,2026-09-15,
515,2001,completado,2026-09-15,Modulo finalizado por el estudiante
516,1009,en_progreso,2026-09-15,
517,3177,iniciado,2026-09-15,
518,1228,iniciado,2026-09-15,
519,509,pausado,2026-09-15,
520,1527,iniciado,2026-09-15,
521,3470,iniciado,2026-09-15,
522,3031,iniciado,2026-09-15,
523,603,completado,2026-09-15,Modulo finalizado por el estudiante
524,2859,iniciado,2026-09-15,
525,3973,en_progreso,2026-09-15,
526,3348,iniciado,2026-09-15,
527,1872,iniciado,2026-09-15,
528,352,iniciado,2026-09-15,
529,2574,pausado,2026-09-15,
530,62,iniciado,2026-09-15,
531,2121,completado,2026-09-15,Modulo finalizado por el estudiante
532,527,iniciado,2026-09-15,
533,2192,iniciado,2026-09-15,
534,1828,pausado,2026-09-15,
535,2334,pausado,2026-09-15,
536,2200,en_progreso,2026-09-15,
537,3294,iniciado,2026-09-15,
538,1363,iniciado,2026-09-15,
539,3115,completado,2026-09-15,Modulo finalizado por el estudiante
540,2732,iniciado,2026-09-15,
541,3933,iniciado,2026-09-15,
542,2464,en_progreso,2026-09-15,
543,2987,en_progreso,2026-09-15,
544,437,iniciado,2026-09-15,
545,1413,iniciado,2026-09-15,
546,2287,iniciado,2026-09-15,
547,1232,completado,2026-09-15,Modulo finalizado por el estudiante
548,2878,iniciado,2026-09-15,
549,3086,pausado,2026-09-15,
550,1706,iniciado,2026-09-15,
551,148,iniciado,2026-09-15,
552,2517,iniciado,2026-09-15,
553,1646,iniciado,2026-09-15,
554,920,en_progreso,2026-09-15,
555,1307,en_progreso,2026-09-15,
556,3568,completado,2026-09-15,Modulo finalizado por el estudiante
557,2815,iniciado,2026-09-15,
558,53,iniciado,2026-09-15,
559,2627,completado,2026-09-15,Modulo finalizado por el estudiante
560,433,iniciado,2026-09-15,
561,1224,iniciado,2026-09-15,
562,3654,iniciado,2026-09-15,
563,2052,iniciado,2026-09-15,
564,2488,iniciado,2026-09-15,
565,2811,iniciado,2026-09-15,
566,3847,en_progreso,2026-09-15,
567,3613,en_progreso,2026-09-15,
568,470,en_progreso,2026-09-15,
569,1233,iniciado,2026-09-15,
570,1548,pausado,2026-09-15,
571,1862,en_progreso,2026-09-15,
572,2152,iniciado,2026-09-15,
573,3787,iniciado,2026-09-15,
574,2789,en_progreso,2026-09-15,
575,1369,en_progreso,2026-09-15,
576,3660,en_progreso,2026-09-15,
577,2718,abandonado,2026-09-15,Sin actividad posterior registrada
578,3504,iniciado,2026-09-15,
579,937,en_progreso,2026-09-15,
580,1403,iniciado,2026-09-15,
581,3680,iniciado,2026-09-15,
582,2977,iniciado,2026-09-15,
583,3863,iniciado,2026-09-15,
584,2665,iniciado,2026-09-15,
585,3021,iniciado,2026-09-15,
586,1433,iniciado,2026-09-15,
587,501,completado,2026-09-15,Modulo finalizado por el estudiante
588,1505,iniciado,2026-09-15,
589,1151,en_progreso,2026-09-15,
590,3603,iniciado,2026-09-15,
591,2711,en_progreso,2026-09-15,
592,277,iniciado,2026-09-15,
593,2805,en_progreso,2026-09-15,
594,3234,iniciado,2026-09-15,
595,3825,en_progreso,2026-09-15,
596,2901,en_progreso,2026-09-15,
597,1723,iniciado,2026-09-15,
598,933,iniciado,2026-09-15,
599,263,en_progreso,2026-09-15,
600,565,iniciado,2026-09-15,
601,330,iniciado,2026-09-15,
602,2021,iniciado,2026-09-15,
603,2502,iniciado,2026-09-15,
604,373,pausado,2026-09-15,
605,3484,iniciado,2026-09-15,
606,273,iniciado,2026-09-15,
607,772,en_progreso,2026-09-15,
608,1540,en_progreso,2026-09-15,
609,2829,completado,2026-09-15,Modulo finalizado por el estudiante
610,3072,iniciado,2026-09-15,
611,3015,completado,2026-09-15,Modulo finalizado por el estudiante
612,1145,iniciado,2026-09-15,
613,3944,iniciado,2026-09-15,
614,2657,iniciado,2026-09-15,
615,1921,iniciado,2026-09-15,
616,2287,completado,2026-09-15,Modulo finalizado por el estudiante
617,1510,iniciado,2026-09-15,
618,2973,iniciado,2026-09-15,
619,2172,en_progreso,2026-09-15,
620,3090,iniciado,2026-09-15,
621,3762,iniciado,2026-09-15,
622,495,iniciado,2026-09-15,
623,3878,iniciado,2026-09-15,
624,1054,iniciado,2026-09-15,
625,3171,iniciado,2026-09-15,
626,1073,en_progreso,2026-09-15,
627,1216,en_progreso,2026-09-15,
628,11,iniciado,2026-09-15,
629,2062,iniciado,2026-09-15,
630,2288,iniciado,2026-09-15,
631,3498,iniciado,2026-09-15,
632,3003,iniciado,2026-09-15,
633,2392,iniciado,2026-09-15,
634,1481,en_progreso,2026-09-15,
635,1433,pausado,2026-09-15,
636,2301,iniciado,2026-09-15,
637,361,pausado,2026-09-15,
638,1338,completado,2026-09-15,Modulo finalizado por el estudiante
639,3171,pausado,2026-09-15,
640,1005,en_progreso,2026-09-15,
641,3284,iniciado,2026-09-15,
642,757,iniciado,2026-09-15,
643,1347,completado,2026-09-15,Modulo finalizado por el estudiante
644,365,en_progreso,2026-09-15,
645,3009,iniciado,2026-09-15,
646,3805,completado,2026-09-15,Modulo finalizado por el estudiante
647,1468,iniciado,2026-09-15,
648,2221,iniciado,2026-09-15,
649,623,en_progreso,2026-09-15,
650,2029,completado,2026-09-15,Modulo finalizado por el estudiante
651,2546,en_progreso,2026-09-15,
652,3027,en_progreso,2026-09-15,
653,1638,pausado,2026-09-15,
654,136,iniciado,2026-09-15,
655,459,en_progreso,2026-09-15,
656,2911,pausado,2026-09-15,
657,109,abandonado,2026-09-15,Sin actividad posterior registrada
658,3417,iniciado,2026-09-15,
659,1363,pausado,2026-09-15,
660,3885,iniciado,2026-09-15,
661,3847,en_progreso,2026-09-15,
662,2244,iniciado,2026-09-15,
663,1413,en_progreso,2026-09-15,
664,3222,completado,2026-09-15,Modulo finalizado por el estudiante
665,463,en_progreso,2026-09-15,
666,1632,iniciado,2026-09-15,
667,3405,iniciado,2026-09-15,
668,527,completado,2026-09-15,Modulo finalizado por el estudiante
669,1676,iniciado,2026-09-15,
670,2081,iniciado,2026-09-15,
671,3531,iniciado,2026-09-15,
672,2527,en_progreso,2026-09-15,
673,3867,iniciado,2026-09-15,
674,2797,en_progreso,2026-09-15,
675,1283,iniciado,2026-09-15,
676,1646,en_progreso,2026-09-15,
677,2619,iniciado,2026-09-15,
678,7,pausado,2026-09-15,
679,2760,iniciado,2026-09-15,
680,2354,en_progreso,2026-09-15,
681,1834,iniciado,2026-09-15,
682,3161,completado,2026-09-15,Modulo finalizado por el estudiante
683,3177,en_progreso,2026-09-15,
684,1355,iniciado,2026-09-15,
685,2793,en_progreso,2026-09-15,
686,3562,iniciado,2026-09-15,
687,2473,iniciado,2026-09-15,
688,615,iniciado,2026-09-15,
689,152,abandonado,2026-09-15,Sin actividad posterior registrada
690,3094,completado,2026-09-15,Modulo finalizado por el estudiante
691,3617,en_progreso,2026-09-15,
692,2811,en_progreso,2026-09-15,
693,576,en_progreso,2026-09-15,
694,793,iniciado,2026-09-15,
695,2546,completado,2026-09-15,Modulo finalizado por el estudiante
696,1491,iniciado,2026-09-15,
697,2596,iniciado,2026-09-15,
698,3599,iniciado,2026-09-15,
699,1392,iniciado,2026-09-15,
700,2105,completado,2026-09-15,Modulo finalizado por el estudiante
701,2408,en_progreso,2026-09-15,
702,1946,iniciado,2026-09-15,
703,980,iniciado,2026-09-15,
704,3044,iniciado,2026-09-15,
705,2592,pausado,2026-09-15,
706,701,completado,2026-09-15,Modulo finalizado por el estudiante
707,1408,completado,2026-09-15,Modulo finalizado por el estudiante
708,2101,iniciado,2026-09-15,
709,1731,completado,2026-09-15,Modulo finalizado por el estudiante
710,2588,iniciado,2026-09-15,
711,1359,iniciado,2026-09-15,
712,11,en_progreso,2026-09-15,
713,2977,pausado,2026-09-15,
714,3353,en_progreso,2026-09-15,
715,2748,en_progreso,2026-09-15,
716,3888,en_progreso,2026-09-15,
717,1642,iniciado,2026-09-15,
718,967,abandonado,2026-09-15,Sin actividad posterior registrada
719,1224,pausado,2026-09-15,
720,1200,completado,2026-09-15,Modulo finalizado por el estudiante
721,2085,iniciado,2026-09-15,
722,234,en_progreso,2026-09-15,
723,1940,en_progreso,2026-09-15,
724,3317,abandonado,2026-09-15,Sin actividad posterior registrada
725,2535,iniciado,2026-09-15,
726,199,en_progreso,2026-09-15,
727,1696,completado,2026-09-15,Modulo finalizado por el estudiante
728,2244,en_progreso,2026-09-15,
729,76,pausado,2026-09-15,
730,2081,completado,2026-09-15,Modulo finalizado por el estudiante
731,797,iniciado,2026-09-15,
732,389,iniciado,2026-09-15,
733,2400,completado,2026-09-15,Modulo finalizado por el estudiante
734,1355,en_progreso,2026-09-15,
