id_inscripcion,id_estudiante,id_curso,id_cohorte,fecha_inscripcion,estado_curso,porcentaje_avance_curso
318,157,1,3,2026-09-01,en_curso,27.5
319,158,4,1,2026-04-30,en_curso,31.02
320,158,2,2,2026-08-01,abandonado,2.5
321,158,8,1,2026-04-29,en_curso,35
322,159,8,1,2026-05-01,abandonado,7.55
323,160,9,2,2026-07-18,en_curso,18.33
324,160,12,1,2026-04-24,en_curso,54.91
325,160,10,1,2026-06-12,en_curso,22.12
326,161,8,1,2026-07-06,en_curso,21.28
327,161,10,1,2026-05-22,en_curso,5.93
328,162,9,1,2026-05-14,en_curso,18.33
329,162,7,3,2026-09-13,en_curso,42.03
330,162,12,3,2026-08-20,en_curso,60
331,163,3,3,2026-09-06,en_curso,25
332,163,8,3,2026-08-21,en_curso,41.05
333,164,5,1,2026-07-08,en_curso,23.75
334,164,4,1,2026-06-29,en_curso,15.4
335,165,5,1,2026-07-01,en_curso,25
336,165,9,1,2026-07-14,en_curso,1.67
337,165,8,1,2026-06-30,en_curso,16.67
338,166,4,1,2026-06-29,en_curso,55.83
339,166,5,1,2026-05-03,abandonado,2.5
340,166,8,3,2026-08-28,en_curso,51.67
341,167,12,3,2026-08-24,en_curso,46.98
342,168,4,2,2026-07-31,en_curso,48.75
343,168,5,1,2026-05-13,en_curso,52.5
344,169,6,3,2026-08-22,en_curso,15.71
345,169,9,1,2026-06-24,en_curso,18.33
346,170,3,1,2026-05-11,en_curso,17.7
347,171,4,1,2026-05-22,en_curso,52.5
348,172,12,2,2026-07-31,en_curso,42
349,172,3,1,2026-07-03,en_curso,2.5
350,173,4,2,2026-07-29,en_curso,17.7
351,173,2,1,2026-05-12,en_curso,57.37
352,173,7,3,2026-09-06,en_curso,27.5
353,174,6,1,2026-05-31,en_curso,37.93
354,174,9,1,2026-04-18,en_curso,7.04
355,175,7,3,2026-09-11,en_curso,25
356,175,1,1,2026-04-22,en_curso,30.93
357,176,7,1,2026-06-14,en_curso,8.38
358,177,10,1,2026-07-16,en_curso,3.93
359,177,1,3,2026-08-26,abandonado,6.06
360,178,7,3,2026-09-04,en_curso,35.2
361,178,8,2,2026-08-01,en_curso,22.19
362,178,1,1,2026-07-09,en_curso,75
363,179,5,2,2026-07-30,en_curso,33.31
364,179,7,1,2026-06-30,en_curso,75
365,180,9,1,2026-06-01,en_curso,18.33
366,180,12,1,2026-06-05,en_curso,22
367,181,4,1,2026-07-16,abandonado,2.5
368,181,8,1,2026-06-24,en_curso,18.33
369,181,12,1,2026-05-18,en_curso,45.92
370,182,7,1,2026-06-10,en_curso,27.5
371,182,8,1,2026-05-24,en_curso,21.67
372,183,7,3,2026-09-05,abandonado,8.13
373,184,11,3,2026-09-13,abandonado,8.08
374,184,12,1,2026-05-09,en_curso,45.94
375,185,12,1,2026-04-24,en_curso,36.72
376,185,3,3,2026-08-24,en_curso,25
377,186,3,1,2026-07-08,en_curso,52.5
378,186,10,2,2026-08-15,en_curso,28.56
379,187,1,3,2026-09-13,en_curso,36.45
380,187,7,1,2026-04-21,en_curso,52.5
381,187,10,1,2026-06-03,en_curso,7.34
382,188,11,1,2026-05-28,en_curso,20.5
383,188,1,1,2026-05-01,abandonado,2.5
384,188,2,1,2026-05-07,abandonado,16.32
385,189,7,2,2026-08-11,en_curso,18.45
386,189,3,1,2026-04-24,abandonado,16.04
387,189,8,1,2026-07-13,en_curso,23.54
388,190,1,2,2026-08-12,en_curso,25
389,191,7,3,2026-08-26,en_curso,52.5
390,191,6,3,2026-09-01,en_curso,9.62
391,192,8,1,2026-04-27,en_curso,18.33
392,193,6,1,2026-06-04,en_curso,8.26
393,193,7,3,2026-09-08,en_curso,25
394,194,7,1,2026-04-26,en_curso,27.5
395,194,5,1,2026-07-05,abandonado,2.5
396,195,8,1,2026-07-12,en_curso,83.33
397,196,12,1,2026-06-02,abandonado,2
398,197,1,2,2026-07-31,en_curso,25
399,197,6,1,2026-05-30,abandonado,4.7
400,197,4,3,2026-09-11,en_curso,31.21
401,198,2,1,2026-04-28,en_curso,52.5
402,198,11,1,2026-05-15,en_curso,4.44
403,198,1,2,2026-07-24,en_curso,23.75
404,199,4,1,2026-06-13,en_curso,17.94
405,200,1,1,2026-06-02,en_curso,27.5
406,201,3,3,2026-09-07,en_curso,52.5
407,201,4,2,2026-08-07,abandonado,2.5
408,201,12,1,2026-06-18,en_curso,22
409,202,11,2,2026-08-08,en_curso,41.08
410,202,2,2,2026-08-12,en_curso,32.92
411,203,4,3,2026-08-26,en_curso,25
412,203,8,1,2026-06-19,abandonado,4.75
413,203,5,1,2026-06-03,abandonado,2.5
414,204,3,1,2026-06-15,en_curso,23.75
415,204,10,1,2026-05-15,en_curso,28.57
416,205,12,3,2026-08-24,en_curso,26.25
417,205,2,2,2026-07-28,en_curso,30.46
418,205,3,1,2026-05-30,abandonado,5.8
419,206,2,1,2026-07-07,en_curso,42
420,206,10,1,2026-06-15,en_curso,8.99
421,207,5,1,2026-06-10,en_curso,52.5
422,208,11,1,2026-04-29,en_curso,33.33
423,208,7,2,2026-08-04,en_curso,71.24
424,208,12,2,2026-08-10,abandonado,6.13
425,209,4,3,2026-09-07,abandonado,2.5
426,209,2,1,2026-05-22,en_curso,58.69
427,209,10,3,2026-08-17,en_curso,50
428,210,11,3,2026-08-27,en_curso,38.86
429,210,4,1,2026-07-09,abandonado,5.8
430,210,2,2,2026-08-03,en_curso,27.5
431,211,5,2,2026-07-23,en_curso,82.72
432,211,11,1,2026-04-27,abandonado,1.67
433,211,10,1,2026-06-23,en_curso,10.11
434,212,10,3,2026-08-20,en_curso,18.33
435,213,6,3,2026-08-26,en_curso,17.73
436,214,7,1,2026-07-01,en_curso,33
437,214,11,2,2026-07-28,en_curso,12.02
438,214,6,1,2026-06-18,en_curso,14.29
439,215,9,3,2026-08-31,en_curso,32.5
440,216,6,1,2026-07-07,en_curso,28.57
441,216,1,1,2026-07-06,en_curso,25
442,216,7,1,2026-05-16,en_curso,32.55
443,217,2,1,2026-06-15,en_curso,40.08
444,217,7,1,2026-06-30,en_curso,33.41
445,218,11,1,2026-05-23,en_curso,5.21
446,218,8,3,2026-09-11,en_curso,37.2
447,219,3,2,2026-07-31,en_curso,50
448,219,7,2,2026-07-18,en_curso,30.88
449,219,12,1,2026-06-03,abandonado,9.07
450,220,9,1,2026-05-31,en_curso,35
451,220,11,1,2026-06-15,abandonado,1.67
452,220,5,3,2026-09-02,en_curso,27.5
453,221,9,1,2026-05-16,en_curso,21.41
454,221,8,1,2026-07-16,en_curso,18.33
455,221,11,1,2026-04-29,en_curso,15.83
456,222,12,2,2026-08-05,abandonado,6.76
457,222,10,1,2026-07-07,en_curso,25.05
458,223,6,1,2026-07-07,abandonado,11.47
459,223,4,2,2026-08-04,en_curso,31.33
460,224,5,2,2026-07-29,en_curso,45.83
461,225,4,1,2026-05-14,en_curso,27.5
462,225,8,1,2026-07-02,en_curso,16.67
463,226,10,1,2026-06-04,en_curso,25.64
464,226,11,1,2026-06-06,abandonado,1.67
465,226,7,1,2026-05-27,en_curso,52.5
466,227,1,1,2026-06-21,en_curso,2.5
467,227,8,3,2026-08-21,en_curso,15.83
468,228,3,1,2026-05-03,en_curso,52.5
469,228,8,1,2026-07-14,en_curso,10.06
470,229,6,1,2026-06-29,en_curso,20.44
471,230,6,1,2026-05-05,en_curso,15.71
472,230,5,2,2026-07-31,en_curso,19.16
473,231,12,3,2026-09-05,en_curso,22
474,231,5,1,2026-05-24,en_curso,41.69
475,231,9,1,2026-04-28,en_curso,18.33
476,232,9,1,2026-06-09,en_curso,11.4
477,233,2,1,2026-06-30,en_curso,18.62
478,234,12,3,2026-08-26,abandonado,12.97
479,235,8,2,2026-08-13,en_curso,55.21
480,235,9,2,2026-08-13,en_curso,14.83
481,236,12,1,2026-04-25,en_curso,44.7
482,237,11,1,2026-05-02,en_curso,15.83
483,237,8,1,2026-05-24,en_curso,11.58
484,238,1,3,2026-09-12,completado,100
485,238,2,2,2026-08-10,en_curso,52.5
486,239,4,3,2026-09-05,en_curso,40.16
487,239,7,3,2026-08-26,en_curso,94.11
488,240,4,2,2026-08-04,en_curso,25
489,240,5,1,2026-05-30,en_curso,12.84
490,240,10,2,2026-07-20,en_curso,36.86
491,241,8,1,2026-05-28,en_curso,9.25
492,241,9,1,2026-06-21,en_curso,18.33
493,242,6,1,2026-06-15,en_curso,15.71
494,242,7,1,2026-04-20,en_curso,25
495,242,9,1,2026-05-29,en_curso,38.65
496,243,6,1,2026-05-24,en_curso,15.71
497,243,8,3,2026-09-08,en_curso,9.63
498,244,5,1,2026-05-10,en_curso,33.41
499,244,12,3,2026-09-10,en_curso,24.69
500,245,2,3,2026-09-11,en_curso,27.5
501,246,4,2,2026-07-19,abandonado,2.5
502,246,6,1,2026-06-04,en_curso,9.01
503,246,2,3,2026-08-31,en_curso,52.5
504,247,9,2,2026-08-13,en_curso,25.07
505,247,3,3,2026-09-01,en_curso,11.76
506,247,4,1,2026-05-27,en_curso,17.02
507,248,12,1,2026-07-04,en_curso,8.8
508,249,5,1,2026-06-03,en_curso,35.91
509,249,10,2,2026-08-03,en_curso,33.33
510,250,10,1,2026-06-19,abandonado,1.67
511,250,5,1,2026-06-11,abandonado,19.44
512,250,2,1,2026-06-30,en_curso,27.5
513,251,5,1,2026-07-17,en_curso,27.5
514,252,6,2,2026-07-30,abandonado,3.36
515,253,5,3,2026-08-21,en_curso,57.87
516,254,12,1,2026-06-26,en_curso,60
517,255,3,1,2026-06-16,en_curso,11.16
518,255,5,1,2026-06-07,en_curso,25
519,255,1,1,2026-06-26,en_curso,52.5
520,256,9,2,2026-07-26,en_curso,39.15
521,257,12,2,2026-07-23,en_curso,42
522,257,3,1,2026-07-17,en_curso,27.5
523,258,8,1,2026-05-07,en_curso,5.2
524,258,2,3,2026-09-05,abandonado,16.87
525,258,1,2,2026-07-18,en_curso,14.87
526,259,5,3,2026-09-12,en_curso,27.5
527,259,8,1,2026-06-19,en_curso,3.92
528,259,11,1,2026-05-27,en_curso,18.33
529,260,6,1,2026-06-28,en_curso,18.83
530,260,3,1,2026-06-17,abandonado,11.8
531,261,5,1,2026-07-07,en_curso,52.5
532,262,2,1,2026-04-26,en_curso,22.29
533,262,12,2,2026-08-05,en_curso,52.1
534,263,8,1,2026-05-30,en_curso,18.33
535,263,2,3,2026-09-08,abandonado,6.53
536,264,11,1,2026-05-16,en_curso,24.21
537,264,12,1,2026-04-21,en_curso,10.7
538,264,1,1,2026-06-07,en_curso,30.27
539,265,3,2,2026-08-03,en_curso,18.97
540,266,5,2,2026-08-09,en_curso,35.37
541,266,2,2,2026-08-08,abandonado,2.5
542,266,4,3,2026-09-04,en_curso,27.5
543,267,9,1,2026-07-08,en_curso,16.67
544,268,10,1,2026-06-14,en_curso,9.2
545,268,12,1,2026-05-17,en_curso,24.43
546,269,4,1,2026-05-26,en_curso,21.56
547,269,9,1,2026-06-21,en_curso,22.43
548,269,7,1,2026-06-01,en_curso,45.49
549,270,8,1,2026-06-30,en_curso,7.46
550,270,5,2,2026-08-06,completado,100
551,271,7,1,2026-06-04,en_curso,6.41
552,271,5,2,2026-07-23,abandonado,5.1
553,271,10,2,2026-08-02,abandonado,1.67
554,272,1,3,2026-08-23,en_curso,27.5
555,272,10,3,2026-08-28,en_curso,15.83
556,272,2,1,2026-06-22,en_curso,27.5
557,273,11,1,2026-06-06,en_curso,3.57
558,274,5,3,2026-09-13,en_curso,77.5
559,275,2,2,2026-07-21,en_curso,57.59
560,275,3,3,2026-09-05,en_curso,52.5
561,275,4,3,2026-08-20,en_curso,27.5
562,276,9,3,2026-09-08,en_curso,11.81
563,277,3,2,2026-07-22,en_curso,33.41
564,278,7,1,2026-07-16,en_curso,23.75
565,279,12,1,2026-05-20,en_curso,20
566,279,10,3,2026-09-07,en_curso,5.95
567,280,5,1,2026-06-25,en_curso,12.84
568,280,1,1,2026-05-20,en_curso,40.71
569,281,5,1,2026-05-15,en_curso,80.84
570,282,5,3,2026-09-04,en_curso,27.5
571,282,8,2,2026-08-02,en_curso,15.83
572,282,2,2,2026-07-21,en_curso,27.5
573,283,4,1,2026-05-23,en_curso,52.5
574,283,5,2,2026-08-01,abandonado,2.5
575,283,10,3,2026-08-20,abandonado,3.47
576,284,4,1,2026-04-29,en_curso,48.75
577,284,7,2,2026-07-28,en_curso,27.5
578,284,2,1,2026-04-24,en_curso,25
579,285,4,1,2026-05-02,en_curso,27.5
580,285,11,3,2026-08-25,en_curso,8.43
581,285,3,1,2026-04-27,en_curso,60.58
582,286,3,3,2026-09-13,en_curso,50
583,286,2,1,2026-04-19,en_curso,23.75
584,287,3,1,2026-07-07,en_curso,27.5
585,288,10,1,2026-05-14,en_curso,20.65
