id_inscripcion,id_estudiante,id_curso,id_cohorte,fecha_inscripcion,estado_curso,porcentaje_avance_curso
101,51,7,3,2026-08-31,en_curso,25
102,52,8,1,2026-06-09,en_curso,32.5
103,52,4,1,2026-05-14,en_curso,73.75
104,53,1,1,2026-05-09,en_curso,57.38
105,53,3,2,2026-08-15,en_curso,23.75
106,54,1,3,2026-09-08,en_curso,44.99
107,54,7,2,2026-08-09,en_curso,30.86
108,55,8,1,2026-06-03,en_curso,15.83
109,55,5,1,2026-06-04,en_curso,37.94
110,56,12,1,2026-04-27,en_curso,53.96
111,56,9,3,2026-08-26,en_curso,30.29
112,57,12,2,2026-07-30,en_curso,45.52
113,57,8,1,2026-05-31,en_curso,50
114,57,3,3,2026-08-19,en_curso,48.75
115,58,5,1,2026-06-02,en_curso,23.75
116,59,1,1,2026-04-28,en_curso,23.75
117,60,12,1,2026-05-07,en_curso,42
118,60,9,1,2026-07-07,en_curso,23.27
119,60,1,1,2026-06-21,en_curso,80.58
120,61,6,3,2026-09-04,en_curso,40.82
121,61,1,2,2026-07-18,en_curso,57.88
122,61,11,1,2026-05-07,en_curso,9.15
123,62,8,3,2026-08-28,en_curso,38.32
124,62,9,1,2026-05-14,en_curso,81.37
125,62,11,1,2026-04-19,en_curso,21.02
126,63,1,2,2026-08-02,en_curso,27.5
127,64,2,1,2026-05-18,en_curso,59.56
128,64,3,1,2026-07-06,en_curso,73.75
129,64,12,3,2026-08-22,en_curso,9.44
130,65,2,2,2026-07-19,en_curso,27.5
131,65,11,2,2026-07-19,abandonado,5
132,65,4,3,2026-08-22,en_curso,33.11
133,66,2,1,2026-05-26,en_curso,50
134,66,10,3,2026-09-11,en_curso,35
135,67,10,1,2026-06-12,en_curso,35
136,68,1,1,2026-06-19,abandonado,7.49
137,68,10,1,2026-06-12,en_curso,55.2
138,68,2,3,2026-08-21,en_curso,23.75
139,69,11,1,2026-04-29,en_curso,10.34
140,69,10,1,2026-05-05,en_curso,58.89
141,70,9,3,2026-08-22,en_curso,56.29
142,70,6,2,2026-08-07,en_curso,44.29
143,70,5,1,2026-06-02,completado,100
144,71,11,2,2026-07-30,en_curso,57.88
145,72,6,3,2026-09-08,en_curso,21.79
146,72,4,3,2026-09-05,en_curso,23.75
147,72,5,1,2026-04-25,en_curso,42.42
148,73,3,1,2026-05-21,abandonado,7.49
149,73,11,1,2026-07-08,en_curso,18.33
150,74,5,1,2026-05-22,en_curso,52.5
151,74,8,1,2026-04-25,en_curso,68.33
152,74,6,1,2026-07-04,en_curso,11.25
153,75,1,2,2026-07-23,en_curso,27.5
154,76,10,1,2026-05-24,en_curso,20.47
155,76,12,3,2026-09-10,en_curso,56.07
156,77,2,1,2026-06-13,en_curso,73.75
157,78,4,1,2026-04-25,en_curso,33.55
158,78,9,1,2026-04-19,en_curso,16.67
159,78,5,1,2026-06-14,en_curso,75
160,79,6,2,2026-08-06,en_curso,57.14
161,80,4,2,2026-08-13,en_curso,39.97
162,81,5,1,2026-05-08,en_curso,77.5
163,81,3,1,2026-06-22,completado,100
164,82,9,1,2026-06-12,en_curso,51.67
165,82,5,1,2026-07-15,en_curso,58.55
166,83,11,3,2026-08-20,en_curso,10.55
167,83,9,2,2026-08-01,en_curso,51.67
168,83,1,2,2026-07-28,en_curso,30.36
169,84,9,2,2026-07-22,abandonado,1.67
170,84,5,1,2026-05-14,en_curso,77.5
171,84,2,2,2026-07-24,en_curso,23.75
172,85,5,1,2026-07-17,abandonado,2.5
173,86,2,1,2026-06-09,en_curso,52.5
174,87,9,1,2026-05-25,en_curso,42.61
175,87,3,1,2026-05-09,en_curso,77.5
176,87,5,1,2026-06-21,abandonado,5.79
177,88,10,1,2026-05-19,en_curso,35
178,88,4,3,2026-09-06,en_curso,32.73
179,89,6,1,2026-07-16,en_curso,15.71
180,89,4,3,2026-08-21,en_curso,52.5
181,89,5,1,2026-06-06,en_curso,31.7
182,90,8,3,2026-09-04,en_curso,21.94
183,90,5,1,2026-05-24,en_curso,44.05
184,90,1,1,2026-04-20,en_curso,75
185,91,11,3,2026-09-08,en_curso,18.33
186,92,5,1,2026-06-22,en_curso,31.85
187,92,1,1,2026-06-14,en_curso,19.89
188,93,6,2,2026-08-06,en_curso,36.25
189,94,11,3,2026-08-26,abandonado,1.67
190,95,3,3,2026-09-12,abandonado,2.5
191,95,8,1,2026-05-25,en_curso,35
192,96,12,1,2026-05-22,en_curso,62
193,96,7,2,2026-08-14,en_curso,75
194,96,9,3,2026-08-20,en_curso,18.33
195,97,2,1,2026-07-05,abandonado,16.55
196,98,12,1,2026-07-10,en_curso,22
197,99,9,2,2026-07-27,abandonado,4.46
198,100,6,1,2026-06-20,en_curso,28.57
199,101,9,1,2026-05-04,en_curso,16.67
200,101,3,1,2026-07-04,en_curso,27.5
201,101,7,3,2026-08-25,abandonado,2.5
202,102,1,1,2026-05-06,abandonado,5.25
203,103,6,1,2026-05-23,abandonado,3.55
204,103,1,1,2026-05-15,en_curso,50
205,104,4,2,2026-07-19,en_curso,27.5
206,104,11,1,2026-06-19,en_curso,32.09
207,105,11,1,2026-06-05,en_curso,18.33
208,106,6,1,2026-04-19,en_curso,12.27
209,107,7,1,2026-06-07,en_curso,52.5
210,107,10,1,2026-07-01,abandonado,6.46
211,107,3,1,2026-06-02,en_curso,19.23
212,108,3,1,2026-07-13,en_curso,50
213,109,7,3,2026-09-11,en_curso,23.75
214,110,3,1,2026-06-08,abandonado,5.26
215,111,6,1,2026-06-21,en_curso,34.94
216,111,7,1,2026-06-15,abandonado,10.87
217,111,4,2,2026-08-09,completado,100
218,112,3,3,2026-09-05,en_curso,33.55
219,112,2,2,2026-08-07,en_curso,27.5
220,113,1,1,2026-04-20,en_curso,50
221,113,8,1,2026-06-07,abandonado,1.67
222,114,4,3,2026-08-22,en_curso,77.5
223,115,6,1,2026-06-26,en_curso,28.57
224,115,5,3,2026-08-30,en_curso,23.75
225,116,4,1,2026-06-02,abandonado,18.75
226,117,11,1,2026-04-30,en_curso,22.11
227,118,7,3,2026-08-25,en_curso,33.55
228,119,5,1,2026-05-10,en_curso,27.5
229,119,2,1,2026-07-17,en_curso,12.86
230,120,6,1,2026-06-16,abandonado,9.92
231,120,11,1,2026-05-19,en_curso,38.51
232,121,7,1,2026-07-05,en_curso,12.21
233,121,11,3,2026-08-29,abandonado,8.05
234,121,9,2,2026-07-24,en_curso,9.05
235,122,1,3,2026-09-01,en_curso,27.5
236,122,2,1,2026-06-17,abandonado,7.26
237,123,3,3,2026-08-30,en_curso,27.5
238,123,10,1,2026-05-10,en_curso,16.67
239,124,1,3,2026-08-20,en_curso,33.53
240,124,2,1,2026-06-14,en_curso,37.64
241,125,7,1,2026-06-28,en_curso,86.5
242,125,6,2,2026-08-15,abandonado,1.43
243,125,11,1,2026-05-30,en_curso,53.95
244,126,10,1,2026-05-30,en_curso,26.51
245,126,9,1,2026-05-13,en_curso,10.06
246,127,7,2,2026-07-19,en_curso,27.5
247,128,4,1,2026-05-17,en_curso,32.77
248,128,5,1,2026-07-15,abandonado,23.75
249,128,1,3,2026-09-10,en_curso,27.5
250,129,7,2,2026-08-13,abandonado,8.21
251,129,1,1,2026-06-29,en_curso,58.49
252,129,9,1,2026-07-07,en_curso,6.52
253,130,11,3,2026-09-01,en_curso,15.83
254,130,12,2,2026-08-02,en_curso,19
255,130,4,2,2026-07-18,en_curso,27.5
256,131,7,3,2026-09-12,en_curso,77.5
257,131,2,2,2026-07-31,en_curso,52.5
258,132,6,3,2026-08-24,en_curso,13.57
259,132,10,1,2026-05-30,en_curso,38
260,132,12,3,2026-09-12,en_curso,26.54
261,133,2,1,2026-06-05,en_curso,17.51
262,133,5,3,2026-08-28,en_curso,77.5
263,133,9,3,2026-09-11,en_curso,12.66
264,134,11,2,2026-08-11,en_curso,18.33
265,134,7,1,2026-05-03,en_curso,77.5
266,135,7,2,2026-07-29,abandonado,18.19
267,135,5,1,2026-07-13,en_curso,27.5
268,136,3,2,2026-07-29,en_curso,77.5
269,136,4,3,2026-09-01,abandonado,2.5
270,136,7,1,2026-06-27,abandonado,2.5
271,137,7,1,2026-05-03,en_curso,52.5
272,137,11,2,2026-08-05,en_curso,18.33
273,137,3,1,2026-05-09,en_curso,70.33
274,138,10,1,2026-04-29,en_curso,20.38
275,138,5,2,2026-08-02,en_curso,62.85
276,138,7,2,2026-07-25,abandonado,23.75
277,139,1,1,2026-05-27,en_curso,85.73
278,139,5,2,2026-08-07,en_curso,77.5
279,139,11,2,2026-07-31,en_curso,18.33
280,140,7,1,2026-05-17,en_curso,10.6
281,141,10,1,2026-05-19,en_curso,60.91
282,141,11,1,2026-06-20,en_curso,35
283,141,6,2,2026-07-28,abandonado,6.33
284,142,8,1,2026-07-12,en_curso,42.06
285,142,12,1,2026-05-10,abandonado,10.04
286,143,4,3,2026-08-28,abandonado,14.07
287,143,9,1,2026-05-27,en_curso,68.33
288,143,8,3,2026-09-04,en_curso,43.06
289,144,3,2,2026-08-09,abandonado,22.77
290,144,11,2,2026-07-21,en_curso,35
291,144,2,1,2026-05-05,en_curso,56.81
292,145,9,2,2026-07-26,en_curso,18.33
293,145,11,1,2026-07-13,en_curso,18.33
294,146,10,1,2026-04-28,en_curso,16.67
295,146,6,1,2026-07-15,en_curso,44.29
296,146,2,1,2026-05-13,en_curso,52.5
297,147,11,2,2026-07-26,en_curso,21.91
298,148,4,1,2026-07-07,en_curso,23.75
299,148,12,1,2026-07-15,en_curso,22
300,149,1,2,2026-08-05,en_curso,31.25
301,150,4,1,2026-04-29,en_curso,36.11
302,151,10,2,2026-08-04,en_curso,18.33
303,151,2,1,2026-07-16,abandonado,2.5
304,152,7,3,2026-08-26,en_curso,31.53
305,152,11,1,2026-06-16,en_curso,18.33
306,153,4,3,2026-09-05,abandonado,6.62
307,153,7,1,2026-04-22,en_curso,77.5
308,153,8,1,2026-07-03,en_curso,20.6
309,154,4,1,2026-06-06,en_curso,2.5
310,154,3,1,2026-04-18,en_curso,27.5
311,155,12,3,2026-09-09,en_curso,48.22
312,155,1,1,2026-05-30,en_curso,23.75
313,155,2,2,2026-08-08,en_curso,42.88
314,156,4,1,2026-05-02,abandonado,10.73
315,156,3,1,2026-04-26,en_curso,52.5
316,157,9,1,2026-07-09,en_curso,57.69
317,157,8,1,2026-06-23,en_curso,33.33
318,157,1,3,2026-09-01,en_curso,36.16
319,158,4,1,2026-04-30,en_curso,52.5
320,158,2,2,2026-08-01,abandonado,2.5
321,158,8,1,2026-04-29,en_curso,38.16
322,159,8,1,2026-05-01,abandonado,7.55
323,160,9,2,2026-07-18,en_curso,23.66
324,160,12,1,2026-04-24,en_curso,62
325,160,10,1,2026-06-12,en_curso,38.84
326,161,8,1,2026-07-06,en_curso,21.28
327,161,10,1,2026-05-22,en_curso,9.05
328,162,9,1,2026-05-14,en_curso,51.67
329,162,7,3,2026-09-13,en_curso,50
330,162,12,3,2026-08-20,en_curso,62
331,163,3,3,2026-09-06,en_curso,50
332,163,8,3,2026-08-21,en_curso,44.4
333,164,5,1,2026-07-08,en_curso,23.75
334,164,4,1,2026-06-29,en_curso,25
335,165,5,1,2026-07-01,en_curso,58.11
336,165,9,1,2026-07-14,en_curso,20.19
337,165,8,1,2026-06-30,en_curso,18.33
338,166,4,1,2026-06-29,en_curso,55.83
339,166,5,1,2026-05-03,abandonado,2.5
340,166,8,3,2026-08-28,en_curso,59.23
341,167,12,3,2026-08-24,en_curso,51.48
342,168,4,2,2026-07-31,en_curso,48.75
343,168,5,1,2026-05-13,en_curso,66.79
344,169,6,3,2026-08-22,en_curso,15.71
345,169,9,1,2026-06-24,en_curso,18.33
346,170,3,1,2026-05-11,abandonado,23.75
347,171,4,1,2026-05-22,en_curso,52.5
348,172,12,2,2026-07-31,en_curso,54.69
349,172,3,1,2026-07-03,en_curso,27.5
350,173,4,2,2026-07-29,en_curso,23.75
351,173,2,1,2026-05-12,en_curso,69.7
352,173,7,3,2026-09-06,en_curso,32.95
353,174,6,1,2026-05-31,en_curso,42.14
354,174,9,1,2026-04-18,en_curso,18.33
355,175,7,3,2026-09-11,en_curso,27.5
356,175,1,1,2026-04-22,en_curso,52.5
357,176,7,1,2026-06-14,en_curso,13.47
358,177,10,1,2026-07-16,en_curso,18.33
359,177,1,3,2026-08-26,abandonado,6.06
360,178,7,3,2026-09-04,en_curso,35.2
361,178,8,2,2026-08-01,en_curso,28.52
362,178,1,1,2026-07-09,en_curso,77.5
363,179,5,2,2026-07-30,en_curso,75
364,179,7,1,2026-06-30,en_curso,85.33
365,180,9,1,2026-06-01,en_curso,43.55
366,180,12,1,2026-06-05,en_curso,22
367,181,4,1,2026-07-16,abandonado,2.5
368,181,8,1,2026-06-24,en_curso,35
369,181,12,1,2026-05-18,en_curso,49.45
370,182,7,1,2026-06-10,en_curso,58.61
371,182,8,1,2026-05-24,en_curso,33.33
372,183,7,3,2026-09-05,abandonado,8.13
373,184,11,3,2026-09-13,abandonado,8.08
374,184,12,1,2026-05-09,en_curso,51.01
375,185,12,1,2026-04-24,en_curso,40
376,185,3,3,2026-08-24,en_curso,50
377,186,3,1,2026-07-08,en_curso,77.5
378,186,10,2,2026-08-15,en_curso,28.56
379,187,1,3,2026-09-13,en_curso,36.45
380,187,7,1,2026-04-21,en_curso,65.19
381,187,10,1,2026-06-03,en_curso,15.83
382,188,11,1,2026-05-28,en_curso,35
383,188,1,1,2026-05-01,abandonado,2.5
384,188,2,1,2026-05-07,abandonado,16.32
385,189,7,2,2026-08-11,en_curso,25
386,189,3,1,2026-04-24,abandonado,16.04
387,189,8,1,2026-07-13,en_curso,23.54
388,190,1,2,2026-08-12,en_curso,30.87
389,191,7,3,2026-08-26,en_curso,56.02
390,191,6,3,2026-09-01,abandonado,13.57
391,192,8,1,2026-04-27,en_curso,18.33
392,193,6,1,2026-06-04,en_curso,28.57
393,193,7,3,2026-09-08,en_curso,27.5
394,194,7,1,2026-04-26,en_curso,27.5
395,194,5,1,2026-07-05,abandonado,2.5
396,195,8,1,2026-07-12,completado,100
397,196,12,1,2026-06-02,abandonado,2
398,197,1,2,2026-07-31,en_curso,27.5
399,197,6,1,2026-05-30,abandonado,4.7
400,197,4,3,2026-09-11,en_curso,31.21
401,198,2,1,2026-04-28,en_curso,77.5
402,198,11,1,2026-05-15,en_curso,33.33
403,198,1,2,2026-07-24,en_curso,23.75
404,199,4,1,2026-06-13,en_curso,23.75
405,200,1,1,2026-06-02,en_curso,50
406,201,3,3,2026-09-07,en_curso,73.75
407,201,4,2,2026-08-07,abandonado,2.5
408,201,12,1,2026-06-18,en_curso,42
409,202,11,2,2026-08-08,en_curso,49.04
410,202,2,2,2026-08-12,en_curso,32.92
411,203,4,3,2026-08-26,en_curso,35.41
412,203,8,1,2026-06-19,abandonado,4.75
413,203,5,1,2026-06-03,abandonado,2.5
414,204,3,1,2026-06-15,en_curso,23.75
415,204,10,1,2026-05-15,en_curso,30.52
416,205,12,3,2026-08-24,en_curso,26.25
417,205,2,2,2026-07-28,en_curso,50
418,205,3,1,2026-05-30,abandonado,5.8
419,206,2,1,2026-07-07,en_curso,52.5
420,206,10,1,2026-06-15,abandonado,11.9
421,207,5,1,2026-06-10,en_curso,64.62
422,208,11,1,2026-04-29,en_curso,39.13
423,208,7,2,2026-08-04,en_curso,75
424,208,12,2,2026-08-10,abandonado,6.13
425,209,4,3,2026-09-07,abandonado,2.5
426,209,2,1,2026-05-22,en_curso,58.69
427,209,10,3,2026-08-17,en_curso,68.33
428,210,11,3,2026-08-27,en_curso,44.88
429,210,4,1,2026-07-09,abandonado,5.8
430,210,2,2,2026-08-03,en_curso,27.5
431,211,5,2,2026-07-23,completado,100
432,211,11,1,2026-04-27,abandonado,1.67
433,211,10,1,2026-06-23,en_curso,18.33
434,212,10,3,2026-08-20,en_curso,50
435,213,6,3,2026-08-26,en_curso,19.55
436,214,7,1,2026-07-01,en_curso,52.5
437,214,11,2,2026-07-28,en_curso,21.61
438,214,6,1,2026-06-18,en_curso,28.57
439,215,9,3,2026-08-31,en_curso,32.5
440,216,6,1,2026-07-07,en_curso,42.86
441,216,1,1,2026-07-06,en_curso,34.37
442,216,7,1,2026-05-16,en_curso,32.55
443,217,2,1,2026-06-15,en_curso,60.66
444,217,7,1,2026-06-30,en_curso,52.5
445,218,11,1,2026-05-23,en_curso,11.47
446,218,8,3,2026-09-11,en_curso,37.2
447,219,3,2,2026-07-31,en_curso,52.5
448,219,7,2,2026-07-18,en_curso,30.88
449,219,12,1,2026-06-03,abandonado,9.07
450,220,9,1,2026-05-31,en_curso,37.22
451,220,11,1,2026-06-15,abandonado,1.67
452,220,5,3,2026-09-02,en_curso,75
453,221,9,1,2026-05-16,en_curso,44.46
454,221,8,1,2026-07-16,en_curso,33.33
455,221,11,1,2026-04-29,en_curso,15.83
456,222,12,2,2026-08-05,abandonado,6.76
457,222,10,1,2026-07-07,en_curso,25.05
458,223,6,1,2026-07-07,abandonado,11.47
459,223,4,2,2026-08-04,en_curso,50
460,224,5,2,2026-07-29,en_curso,52.5
461,225,4,1,2026-05-14,en_curso,52.5
462,225,8,1,2026-07-02,en_curso,18.33
463,226,10,1,2026-06-04,en_curso,51.67
464,226,11,1,2026-06-06,abandonado,1.67
465,226,7,1,2026-05-27,en_curso,52.5
466,227,1,1,2026-06-21,abandonado,2.5
467,227,8,3,2026-08-21,en_curso,15.83
468,228,3,1,2026-05-03,en_curso,65.08
469,228,8,1,2026-07-14,en_curso,15.83
470,229,6,1,2026-06-29,en_curso,20.44
471,230,6,1,2026-05-05,en_curso,30
472,230,5,2,2026-07-31,en_curso,21.91
473,231,12,3,2026-09-05,en_curso,48.02
474,231,5,1,2026-05-24,en_curso,48.75
475,231,9,1,2026-04-28,en_curso,25.77
476,232,9,1,2026-06-09,en_curso,22.27
477,233,2,1,2026-06-30,abandonado,22.58
478,234,12,3,2026-08-26,abandonado,12.97
479,235,8,2,2026-08-13,en_curso,68.33
480,235,9,2,2026-08-13,en_curso,16.67
481,236,12,1,2026-04-25,en_curso,89.34
482,237,11,1,2026-05-02,abandonado,15.83
483,237,8,1,2026-05-24,en_curso,15.83
484,238,1,3,2026-09-12,completado,100
485,238,2,2,2026-08-10,en_curso,68.49
486,239,4,3,2026-09-05,en_curso,40.16
487,239,7,3,2026-08-26,completado,100
488,240,4,2,2026-08-04,en_curso,27.5
489,240,5,1,2026-05-30,en_curso,52.5
490,240,10,2,2026-07-20,en_curso,39.41
491,241,8,1,2026-05-28,abandonado,13.09
492,241,9,1,2026-06-21,en_curso,36.9
493,242,6,1,2026-06-15,en_curso,42.86
494,242,7,1,2026-04-20,en_curso,32.73
495,242,9,1,2026-05-29,en_curso,66.67
496,243,6,1,2026-05-24,en_curso,15.71
497,243,8,3,2026-09-08,en_curso,15.24
498,244,5,1,2026-05-10,en_curso,33.41
499,244,12,3,2026-09-10,en_curso,24.69
500,245,2,3,2026-09-11,en_curso,36.42
501,246,4,2,2026-07-19,abandonado,2.5
502,246,6,1,2026-06-04,en_curso,13.57
503,246,2,3,2026-08-31,en_curso,81.32
504,247,9,2,2026-08-13,en_curso,32.5
505,247,3,3,2026-09-01,en_curso,23.75
506,247,4,1,2026-05-27,en_curso,27.5
507,248,12,1,2026-07-04,en_curso,13.13
508,249,5,1,2026-06-03,en_curso,39.89
509,249,10,2,2026-08-03,en_curso,55.6
510,250,10,1,2026-06-19,abandonado,1.67
511,250,5,1,2026-06-11,abandonado,19.44
512,250,2,1,2026-06-30,en_curso,27.5
513,251,5,1,2026-07-17,en_curso,27.5
514,252,6,2,2026-07-30,abandonado,3.36
515,253,5,3,2026-08-21,en_curso,73.75
516,254,12,1,2026-06-26,en_curso,82
517,255,3,1,2026-06-16,abandonado,14.54
518,255,5,1,2026-06-07,en_curso,52.5
519,255,1,1,2026-06-26,en_curso,64.8
520,256,9,2,2026-07-26,en_curso,68.33
521,257,12,2,2026-07-23,en_curso,45.33
522,257,3,1,2026-07-17,en_curso,27.5
523,258,8,1,2026-05-07,en_curso,15.2
524,258,2,3,2026-09-05,abandonado,16.87
525,258,1,2,2026-07-18,abandonado,19.86
526,259,5,3,2026-09-12,en_curso,27.5
527,259,8,1,2026-06-19,en_curso,33.33
528,259,11,1,2026-05-27,en_curso,18.33
529,260,6,1,2026-06-28,en_curso,27.86
530,260,3,1,2026-06-17,abandonado,11.8
531,261,5,1,2026-07-07,en_curso,77.5
532,262,2,1,2026-04-26,en_curso,23.75
533,262,12,2,2026-08-05,en_curso,64.44
534,263,8,1,2026-05-30,en_curso,18.33
535,263,2,3,2026-09-08,abandonado,6.53
536,264,11,1,2026-05-16,en_curso,29.03
537,264,12,1,2026-04-21,en_curso,18.51
538,264,1,1,2026-06-07,en_curso,36.51
539,265,3,2,2026-08-03,abandonado,18.97
540,266,5,2,2026-08-09,en_curso,35.37
541,266,2,2,2026-08-08,abandonado,2.5
542,266,4,3,2026-09-04,en_curso,27.5
543,267,9,1,2026-07-08,en_curso,24.23
544,268,10,1,2026-06-14,en_curso,15.83
545,268,12,1,2026-05-17,en_curso,36.99
546,269,4,1,2026-05-26,en_curso,23.75
547,269,9,1,2026-06-21,en_curso,22.43
548,269,7,1,2026-06-01,en_curso,48.69
549,270,8,1,2026-06-30,en_curso,20.77
550,270,5,2,2026-08-06,completado,100
551,271,7,1,2026-06-04,en_curso,27.5
552,271,5,2,2026-07-23,abandonado,5.1
553,271,10,2,2026-08-02,abandonado,1.67
554,272,1,3,2026-08-23,en_curso,39.7
555,272,10,3,2026-08-28,en_curso,41.99
556,272,2,1,2026-06-22,en_curso,27.5
557,273,11,1,2026-06-06,en_curso,9.27
558,274,5,3,2026-09-13,en_curso,81.22
559,275,2,2,2026-07-21,en_curso,82.11
560,275,3,3,2026-09-05,completado,100
561,275,4,3,2026-08-20,en_curso,50
562,276,9,3,2026-09-08,en_curso,18.33
563,277,3,2,2026-07-22,en_curso,45
564,278,7,1,2026-07-16,abandonado,23.75
565,279,12,1,2026-05-20,en_curso,22
566,279,10,3,2026-09-07,en_curso,23.85
567,280,5,1,2026-06-25,en_curso,21.91
568,280,1,1,2026-05-20,en_curso,40.71
569,281,5,1,2026-05-15,completado,100
570,282,5,3,2026-09-04,en_curso,33.78
571,282,8,2,2026-08-02,en_curso,18.33
572,282,2,2,2026-07-21,en_curso,32.89
573,283,4,1,2026-05-23,en_curso,55.31
574,283,5,2,2026-08-01,abandonado,2.5
575,283,10,3,2026-08-20,abandonado,3.47
576,284,4,1,2026-04-29,en_curso,52.5
577,284,7,2,2026-07-28,en_curso,52.5
578,284,2,1,2026-04-24,en_curso,30.17
579,285,4,1,2026-05-02,en_curso,27.5
580,285,11,3,2026-08-25,en_curso,15.83
581,285,3,1,2026-04-27,en_curso,66.82
582,286,3,3,2026-09-13,en_curso,57.7
583,286,2,1,2026-04-19,en_curso,33.62
584,287,3,1,2026-07-07,en_curso,40.94
585,288,10,1,2026-05-14,en_curso,35
