id_inscripcion,id_estudiante,id_curso,id_cohorte,fecha_inscripcion,estado_curso,porcentaje_avance_curso
134,66,10,1,2026-04-17,en_curso,9.59
135,67,10,1,2026-04-11,abandonado,33.33
136,68,1,1,2026-06-06,en_curso,18.02
137,68,10,2,2026-07-29,abandonado,63.33
138,68,2,2,2026-08-05,en_curso,32.26
139,69,11,1,2026-04-30,en_curso,20
140,69,10,1,2026-06-14,en_curso,3.33
141,70,9,1,2026-06-04,en_curso,5
142,70,6,1,2026-07-07,en_curso,5.59
143,70,5,3,2026-08-12,en_curso,28.75
144,71,11,2,2026-07-24,en_curso,4.67
145,72,6,2,2026-07-20,en_curso,25.86
146,72,4,2,2026-07-14,en_curso,57.44
147,72,5,1,2026-05-06,en_curso,2.5
148,73,3,2,2026-07-16,en_curso,23.75
149,73,11,1,2026-07-09,en_curso,6.77
150,74,5,1,2026-06-01,en_curso,5
151,74,8,1,2026-05-17,en_curso,17.07
152,74,6,1,2026-05-01,en_curso,13.57
153,75,1,1,2026-06-13,abandonado,14.74
154,76,10,1,2026-05-11,abandonado,23.29
155,76,12,3,2026-08-29,en_curso,19
156,77,2,1,2026-07-08,en_curso,9.84
157,78,4,3,2026-08-13,abandonado,47.5
158,78,9,1,2026-05-29,abandonado,35
159,78,5,3,2026-08-27,en_curso,37.25
160,79,6,1,2026-05-16,abandonado,50.45
161,80,4,1,2026-04-12,en_curso,47.5
162,81,5,3,2026-08-31,en_curso,26.25
163,81,3,1,2026-06-14,en_curso,0
164,82,9,1,2026-06-06,en_curso,32.06
165,82,5,2,2026-07-29,en_curso,30.79
166,83,11,3,2026-08-18,en_curso,38.57
167,83,9,3,2026-09-04,en_curso,17.5
168,83,1,1,2026-05-17,en_curso,23.75
169,84,9,1,2026-05-14,en_curso,10.54
170,84,5,2,2026-08-06,en_curso,5
171,84,2,3,2026-08-12,en_curso,2.5
172,85,5,1,2026-06-27,en_curso,23.75
173,86,2,1,2026-07-02,en_curso,5
174,87,9,2,2026-07-19,en_curso,0
175,87,3,1,2026-06-12,en_curso,5
176,87,5,1,2026-04-26,en_curso,52.5
177,88,10,1,2026-06-26,en_curso,36.77
178,88,4,3,2026-08-17,en_curso,26.25
179,89,6,1,2026-04-28,abandonado,54.77
180,89,4,1,2026-05-15,en_curso,26.25
181,89,5,1,2026-05-07,en_curso,0
182,90,8,2,2026-07-11,en_curso,21.67
183,90,5,1,2026-06-11,en_curso,7.5
184,90,1,1,2026-05-28,en_curso,23.17
185,91,11,1,2026-04-11,en_curso,33.33
186,92,5,1,2026-05-30,en_curso,10.72
187,92,1,1,2026-06-23,en_curso,23.75
188,93,6,1,2026-05-25,en_curso,54.29
189,94,11,1,2026-07-05,en_curso,19.17
190,95,3,3,2026-09-03,en_curso,26.25
191,95,8,1,2026-05-31,en_curso,30.34
192,96,12,1,2026-06-13,en_curso,11
193,96,7,1,2026-06-07,en_curso,11.14
194,96,9,2,2026-08-01,en_curso,56.05
195,97,2,3,2026-08-28,en_curso,32.41
196,98,12,2,2026-07-30,en_curso,25
197,99,9,1,2026-04-12,en_curso,59.47
198,100,6,1,2026-05-30,abandonado,40.42
199,101,9,3,2026-08-14,en_curso,20.83
200,101,3,1,2026-06-18,en_curso,21.56
201,101,7,3,2026-08-22,en_curso,11.05
202,102,1,1,2026-05-25,en_curso,51.25
203,103,6,1,2026-04-22,en_curso,67.78
204,103,1,3,2026-08-17,en_curso,2.5
205,104,4,1,2026-05-02,en_curso,2.5
206,104,11,1,2026-07-09,en_curso,36.79
207,105,11,1,2026-06-08,en_curso,35.83
208,106,6,1,2026-05-11,en_curso,10.74
209,107,7,1,2026-06-27,en_curso,50
210,107,10,3,2026-08-21,en_curso,3.33
211,107,3,2,2026-07-16,en_curso,19.91
212,108,3,3,2026-08-24,en_curso,19.63
213,109,7,1,2026-06-09,en_curso,5
214,110,3,3,2026-08-22,en_curso,2.5
215,111,6,1,2026-05-02,en_curso,19.03
216,111,7,3,2026-08-12,en_curso,0
217,111,4,1,2026-06-06,en_curso,24.2
218,112,3,1,2026-06-20,en_curso,26.25
219,112,2,2,2026-08-07,en_curso,5
220,113,1,1,2026-05-22,en_curso,28.75
221,113,8,1,2026-05-22,abandonado,29.18
222,114,4,1,2026-05-05,en_curso,47.5
223,115,6,2,2026-07-11,en_curso,33.74
224,115,5,1,2026-05-09,en_curso,2.5
225,116,4,1,2026-07-07,en_curso,5
226,117,11,3,2026-09-02,en_curso,42.35
227,118,7,2,2026-08-05,en_curso,33.17
228,119,5,1,2026-06-21,en_curso,6.38
229,119,2,1,2026-06-29,en_curso,47.69
230,120,6,3,2026-08-24,en_curso,16.43
231,120,11,2,2026-07-25,en_curso,47.5
232,121,7,2,2026-07-10,en_curso,76.67
233,121,11,3,2026-09-04,en_curso,15.83
234,121,9,2,2026-07-23,en_curso,1.67
235,122,1,3,2026-08-16,en_curso,10.41
236,122,2,1,2026-05-22,en_curso,34.87
237,123,3,3,2026-09-04,en_curso,55.92
238,123,10,1,2026-05-28,en_curso,42.51
239,124,1,3,2026-08-20,en_curso,26.25
240,124,2,3,2026-09-03,abandonado,7.96
241,125,7,2,2026-08-03,abandonado,47.5
242,125,6,1,2026-04-25,en_curso,19.9
243,125,11,2,2026-07-21,en_curso,19.17
244,126,10,1,2026-07-05,en_curso,17.5
245,126,9,2,2026-07-21,en_curso,29.71
246,127,7,3,2026-08-24,en_curso,30.67
247,128,4,1,2026-06-19,en_curso,26.25
248,128,5,1,2026-04-25,en_curso,5
249,128,1,2,2026-07-28,en_curso,28.75
250,129,7,1,2026-05-01,en_curso,17.75
251,129,1,1,2026-04-21,en_curso,18.76
252,129,9,2,2026-07-25,en_curso,53.33
253,130,11,2,2026-07-17,en_curso,12.77
254,130,12,1,2026-05-19,en_curso,2
255,130,4,2,2026-07-30,en_curso,26.25
256,131,7,2,2026-07-23,en_curso,8.4
257,131,2,1,2026-05-09,en_curso,46.11
258,132,6,1,2026-05-11,en_curso,30
259,132,10,1,2026-06-12,en_curso,8.33
260,132,12,2,2026-07-20,en_curso,19
261,133,2,1,2026-07-04,abandonado,28.75
262,133,5,1,2026-05-02,en_curso,50
263,133,9,3,2026-08-20,en_curso,38.04
264,134,11,1,2026-05-19,abandonado,20.57
265,134,7,3,2026-08-27,en_curso,28.75
266,135,7,2,2026-08-01,en_curso,22.76
267,135,5,2,2026-07-13,en_curso,0
268,136,3,1,2026-04-27,en_curso,15.89
269,136,4,2,2026-07-18,en_curso,57.91
270,136,7,1,2026-07-05,en_curso,2.5
271,137,7,1,2026-04-20,en_curso,49.19
272,137,11,1,2026-07-07,abandonado,21.54
273,137,3,1,2026-05-05,en_curso,2.5
274,138,10,2,2026-07-18,en_curso,35.17
275,138,5,1,2026-06-29,en_curso,0
276,138,7,1,2026-07-07,en_curso,7.5
277,139,1,2,2026-07-28,en_curso,50
278,139,5,1,2026-04-21,en_curso,28.75
279,139,11,2,2026-07-27,en_curso,19.17
280,140,7,1,2026-07-08,en_curso,19.63
281,141,10,3,2026-08-18,en_curso,39.14
282,141,11,1,2026-06-08,en_curso,27.02
283,141,6,3,2026-08-28,en_curso,59.76
284,142,8,1,2026-04-14,en_curso,29.94
285,142,12,1,2026-06-25,en_curso,21
286,143,4,1,2026-05-29,en_curso,25.14
287,143,9,1,2026-04-10,en_curso,31.67
288,143,8,3,2026-09-01,en_curso,62.41
289,144,3,1,2026-05-22,en_curso,0
290,144,11,2,2026-07-31,en_curso,1.67
291,144,2,1,2026-04-24,en_curso,7.5
292,145,9,1,2026-04-18,en_curso,38.31
293,145,11,1,2026-07-01,en_curso,32.37
294,146,10,1,2026-06-15,en_curso,32.37
295,146,6,3,2026-08-24,en_curso,5.71
296,146,2,1,2026-04-22,en_curso,0
297,147,11,2,2026-07-24,en_curso,17.5
298,148,4,1,2026-04-21,en_curso,35.33
299,148,12,1,2026-04-23,en_curso,2
300,149,1,2,2026-07-10,en_curso,5
301,150,4,1,2026-04-16,en_curso,41.79
302,151,10,1,2026-06-04,en_curso,29.97
303,151,2,1,2026-06-28,en_curso,47.8
304,152,7,1,2026-05-14,en_curso,30.08
305,152,11,1,2026-05-06,en_curso,31.67
306,153,4,3,2026-09-05,en_curso,52.5
307,153,7,3,2026-08-12,en_curso,38.32
308,153,8,3,2026-08-29,en_curso,34.89
309,154,4,3,2026-08-13,en_curso,28.75
310,154,3,1,2026-06-30,en_curso,0
311,155,12,1,2026-06-21,en_curso,86.3
312,155,1,1,2026-06-23,en_curso,26.25
313,155,2,1,2026-07-06,en_curso,8.7
314,156,4,1,2026-06-22,en_curso,26.25
315,156,3,1,2026-06-21,en_curso,23.54
316,157,9,1,2026-04-25,en_curso,24.7
317,157,8,3,2026-08-20,abandonado,34.15
318,157,1,3,2026-08-16,en_curso,28.75
319,158,4,2,2026-07-23,en_curso,28.75
320,158,2,1,2026-05-05,en_curso,23.75
321,158,8,3,2026-08-14,en_curso,35
322,159,8,1,2026-06-16,abandonado,31.6
323,160,9,1,2026-05-03,en_curso,13.59
324,160,12,1,2026-05-14,en_curso,0
325,160,10,2,2026-07-23,en_curso,31.67
326,161,8,1,2026-06-25,en_curso,5.1
327,161,10,2,2026-07-21,en_curso,17.5
328,162,9,1,2026-05-04,en_curso,15.83
329,162,7,3,2026-08-29,en_curso,16.74
330,162,12,1,2026-05-23,en_curso,21
331,163,3,1,2026-04-10,abandonado,26.25
332,163,8,3,2026-09-03,en_curso,30.57
333,164,5,1,2026-04-14,en_curso,28.75
334,164,4,1,2026-06-06,en_curso,47.27
335,165,5,1,2026-07-08,en_curso,47.5
336,165,9,3,2026-08-18,en_curso,19.17
337,165,8,3,2026-08-27,en_curso,19.17
338,166,4,2,2026-07-24,abandonado,26.25
339,166,5,1,2026-07-01,en_curso,10.72
340,166,8,2,2026-07-22,en_curso,50.83
341,167,12,1,2026-06-22,en_curso,21
342,168,4,1,2026-05-24,en_curso,38.34
343,168,5,1,2026-05-28,en_curso,2.5
344,169,6,1,2026-07-08,en_curso,22.74
345,169,9,1,2026-06-16,en_curso,37.72
346,170,3,1,2026-05-10,en_curso,13.12
347,171,4,1,2026-06-02,en_curso,2.5
348,172,12,1,2026-05-16,en_curso,27.43
349,172,3,3,2026-08-28,en_curso,17.84
350,173,4,3,2026-09-05,en_curso,44.13
351,173,2,1,2026-05-01,en_curso,10.29
352,173,7,1,2026-04-16,en_curso,35.62
353,174,6,3,2026-08-16,en_curso,30.22
354,174,9,1,2026-06-30,en_curso,22.84
355,175,7,2,2026-08-07,en_curso,2.5
356,175,1,3,2026-09-05,en_curso,33.16
357,176,7,1,2026-04-13,en_curso,29.07
358,177,10,1,2026-05-26,en_curso,33.37
359,177,1,1,2026-05-20,en_curso,11.71
360,178,7,1,2026-04-23,en_curso,50.3
361,178,8,1,2026-04-29,en_curso,0
362,178,1,2,2026-08-03,abandonado,5
363,179,5,1,2026-04-16,en_curso,26.25
364,179,7,1,2026-07-05,en_curso,96.25
365,180,9,2,2026-08-04,en_curso,20
366,180,12,3,2026-08-18,en_curso,37.18
367,181,4,3,2026-08-24,en_curso,65.25
368,181,8,1,2026-04-19,en_curso,7.37
369,181,12,1,2026-05-27,en_curso,23
370,182,7,3,2026-08-31,en_curso,41.71
371,182,8,1,2026-04-18,en_curso,5
372,183,7,1,2026-06-27,en_curso,72.5
373,184,11,1,2026-07-04,en_curso,17.79
374,184,12,1,2026-05-25,en_curso,42.55
375,185,12,2,2026-07-23,en_curso,50.32
376,185,3,1,2026-05-22,en_curso,44.96
377,186,3,3,2026-09-03,en_curso,23.75
378,186,10,1,2026-04-20,en_curso,15.83
379,187,1,1,2026-05-07,en_curso,30.78
380,187,7,2,2026-07-16,en_curso,49.2
381,187,10,1,2026-06-05,en_curso,22.83
382,188,11,1,2026-05-25,en_curso,33.33
383,188,1,3,2026-08-30,en_curso,26.25
384,188,2,2,2026-07-30,en_curso,70.95
385,189,7,1,2026-06-10,en_curso,26.25
386,189,3,2,2026-07-31,en_curso,71.25
387,189,8,2,2026-08-04,en_curso,5
388,190,1,3,2026-08-18,en_curso,28.75
389,191,7,1,2026-06-11,en_curso,85.81
390,191,6,1,2026-05-26,en_curso,15
391,192,8,1,2026-06-07,en_curso,35
392,193,6,1,2026-05-07,en_curso,23.3
393,193,7,3,2026-08-16,en_curso,48.75
394,194,7,2,2026-07-20,en_curso,42.42
395,194,5,1,2026-05-22,en_curso,39.8
396,195,8,1,2026-06-29,en_curso,17.5
397,196,12,1,2026-06-07,en_curso,22
398,197,1,1,2026-06-02,en_curso,28.75
399,197,6,1,2026-04-21,en_curso,23.97
400,197,4,2,2026-07-27,en_curso,0
401,198,2,2,2026-08-02,en_curso,5
402,198,11,3,2026-08-30,abandonado,31.67
403,198,1,1,2026-05-14,en_curso,23.75
404,199,4,3,2026-08-09,en_curso,2.5
405,200,1,3,2026-08-19,en_curso,36.74
406,201,3,1,2026-07-01,en_curso,35.98
407,201,4,2,2026-07-26,en_curso,23.75
408,201,12,2,2026-07-15,en_curso,19
409,202,11,1,2026-04-19,en_curso,20.37
410,202,2,1,2026-06-15,en_curso,26.25
411,203,4,3,2026-08-12,en_curso,33.7
412,203,8,3,2026-08-18,en_curso,9.81
413,203,5,1,2026-06-23,en_curso,5
414,204,3,2,2026-07-20,en_curso,23.75
415,204,10,1,2026-06-10,en_curso,5
416,205,12,3,2026-08-23,en_curso,40
417,205,2,1,2026-06-29,en_curso,71.25
418,205,3,1,2026-06-28,en_curso,23.75
419,206,2,1,2026-05-08,en_curso,10
420,206,10,1,2026-06-07,en_curso,20.16
421,207,5,1,2026-06-22,en_curso,62.24
422,208,11,1,2026-05-15,en_curso,8.21
423,208,7,3,2026-09-03,en_curso,41.18
424,208,12,2,2026-07-23,en_curso,6.8
425,209,4,2,2026-07-10,en_curso,73.75
426,209,2,1,2026-05-26,en_curso,38.34
427,209,10,1,2026-05-23,en_curso,19.17
428,210,11,1,2026-06-07,en_curso,23.09
429,210,4,3,2026-08-25,en_curso,2.5
430,210,2,1,2026-05-08,en_curso,7.12
431,211,5,1,2026-07-08,en_curso,5
432,211,11,1,2026-04-21,en_curso,19.17
433,211,10,2,2026-07-28,en_curso,15.83
434,212,10,1,2026-06-29,en_curso,33.73
435,213,6,1,2026-06-29,en_curso,26.24
436,214,7,2,2026-07-27,en_curso,23.75
437,214,11,2,2026-07-21,abandonado,5
438,214,6,1,2026-05-06,abandonado,31.72
439,215,9,1,2026-06-24,en_curso,21.15
440,216,6,1,2026-05-27,en_curso,28.57
441,216,1,1,2026-05-29,en_curso,2.5
442,216,7,1,2026-05-19,en_curso,2.5
443,217,2,1,2026-06-13,en_curso,50
444,217,7,3,2026-08-13,abandonado,23.75
445,218,11,1,2026-04-25,en_curso,23.91
446,218,8,1,2026-07-06,en_curso,31.67
447,219,3,1,2026-06-21,en_curso,2.5
448,219,7,1,2026-04-27,en_curso,23.75
449,219,12,2,2026-07-23,en_curso,23
450,220,9,3,2026-08-28,en_curso,63.64
451,220,11,1,2026-05-16,en_curso,38.94
452,220,5,1,2026-04-20,abandonado,2.5
453,221,9,1,2026-06-01,en_curso,32.37
454,221,8,1,2026-06-22,en_curso,25.77
455,221,11,3,2026-08-18,en_curso,62.59
456,222,12,2,2026-08-05,en_curso,11.98
457,222,10,2,2026-08-05,en_curso,27.43
458,223,6,1,2026-04-17,en_curso,19.86
459,223,4,1,2026-04-24,en_curso,52.5
460,224,5,1,2026-05-16,en_curso,34.23
461,225,4,3,2026-09-04,en_curso,23.75
462,225,8,2,2026-08-02,en_curso,42.7
463,226,10,3,2026-08-28,en_curso,40.96
464,226,11,3,2026-08-18,en_curso,57.29
465,226,7,2,2026-07-27,en_curso,10.53
466,227,1,1,2026-05-22,en_curso,2.5
467,227,8,2,2026-07-12,abandonado,43.66
468,228,3,1,2026-05-20,en_curso,20.24
469,228,8,1,2026-06-13,en_curso,37.82
470,229,6,1,2026-06-07,en_curso,33.21
471,230,6,1,2026-04-12,en_curso,16.43
472,230,5,1,2026-05-21,en_curso,2.5
473,231,12,1,2026-05-16,en_curso,19
474,231,5,3,2026-08-31,abandonado,16.19
475,231,9,1,2026-05-02,en_curso,30.82
476,232,9,3,2026-09-02,en_curso,13.68
477,233,2,3,2026-09-03,en_curso,47.5
478,234,12,2,2026-07-11,en_curso,29.86
479,235,8,1,2026-05-27,en_curso,28.54
480,235,9,3,2026-08-23,en_curso,17.71
481,236,12,2,2026-08-05,en_curso,15.17
482,237,11,3,2026-08-24,en_curso,11.63
483,237,8,1,2026-05-19,en_curso,1.67
484,238,1,1,2026-06-26,en_curso,16.43
485,238,2,1,2026-05-26,en_curso,31.14
486,239,4,2,2026-07-26,en_curso,23.75
487,239,7,1,2026-06-11,abandonado,8.59
488,240,4,1,2026-06-03,abandonado,48.27
489,240,5,1,2026-06-22,abandonado,10.27
490,240,10,1,2026-07-09,en_curso,6.67
491,241,8,2,2026-07-22,en_curso,5
492,241,9,3,2026-08-13,en_curso,22.96
493,242,6,1,2026-06-18,en_curso,17.7
494,242,7,1,2026-06-08,en_curso,32.86
495,242,9,1,2026-05-30,en_curso,49.17
496,243,6,1,2026-06-18,en_curso,30.23
497,243,8,2,2026-07-18,en_curso,8.43
498,244,5,2,2026-07-15,en_curso,23.75
499,244,12,1,2026-07-09,en_curso,11.79
500,245,2,1,2026-04-29,en_curso,11.19
501,246,4,3,2026-08-28,en_curso,10.49
502,246,6,2,2026-07-10,en_curso,25.05
503,246,2,3,2026-09-04,en_curso,50
504,247,9,1,2026-06-11,en_curso,3.33
505,247,3,1,2026-05-19,en_curso,73.75
506,247,4,1,2026-06-20,abandonado,43.41
507,248,12,1,2026-06-09,en_curso,25
508,249,5,1,2026-06-29,en_curso,27.5
509,249,10,1,2026-04-18,en_curso,1.67
510,250,10,2,2026-07-28,abandonado,16.69
511,250,5,1,2026-05-22,en_curso,26.25
512,250,2,3,2026-08-31,en_curso,2.5
513,251,5,1,2026-05-08,en_curso,39.63
514,252,6,1,2026-04-13,en_curso,27.14
515,253,5,1,2026-05-30,en_curso,31.72
516,254,12,2,2026-07-26,en_curso,21
517,255,3,2,2026-08-01,en_curso,43.74
518,255,5,2,2026-07-31,en_curso,0
519,255,1,3,2026-08-27,en_curso,35.94
520,256,9,1,2026-06-30,en_curso,17.5
521,257,12,1,2026-06-06,en_curso,46.04
522,257,3,1,2026-05-09,en_curso,17.04
523,258,8,1,2026-05-18,en_curso,1.67
524,258,2,1,2026-06-13,en_curso,7.5
525,258,1,1,2026-05-24,en_curso,19.54
526,259,5,1,2026-06-22,abandonado,9.41
527,259,8,2,2026-07-29,en_curso,20.83
528,259,11,1,2026-05-27,en_curso,33.33
529,260,6,2,2026-07-15,en_curso,30
530,260,3,2,2026-07-25,en_curso,55.48
531,261,5,3,2026-08-15,en_curso,26.25
532,262,2,3,2026-08-20,en_curso,11.03
533,262,12,1,2026-06-14,en_curso,21.57
534,263,8,1,2026-05-29,en_curso,38.62
535,263,2,3,2026-09-05,en_curso,23.75
536,264,11,2,2026-07-13,en_curso,22.3
537,264,12,3,2026-08-28,en_curso,4
538,264,1,3,2026-08-12,en_curso,70.17
539,265,3,3,2026-08-31,en_curso,23.75
540,266,5,2,2026-07-14,en_curso,37.9
541,266,2,1,2026-07-08,en_curso,71.25
542,266,4,1,2026-05-12,en_curso,12.27
543,267,9,3,2026-08-30,en_curso,5
544,268,10,1,2026-06-17,en_curso,49.17
545,268,12,1,2026-05-12,en_curso,28.02
546,269,4,1,2026-05-07,en_curso,10.53
547,269,9,3,2026-08-27,en_curso,60.97
548,269,7,2,2026-07-25,en_curso,47.5
549,270,8,2,2026-07-13,en_curso,37.41
550,270,5,1,2026-05-15,en_curso,47.55
551,271,7,2,2026-07-24,en_curso,2.5
552,271,5,3,2026-08-12,en_curso,56.31
553,271,10,1,2026-04-21,en_curso,19.17
554,272,1,2,2026-07-20,en_curso,0
555,272,10,1,2026-04-16,en_curso,50.12
556,272,2,1,2026-04-24,en_curso,7.5
557,273,11,3,2026-08-17,en_curso,47.3
558,274,5,1,2026-04-19,en_curso,0
559,275,2,3,2026-09-05,en_curso,50
560,275,3,1,2026-04-11,en_curso,5
561,275,4,1,2026-06-29,abandonado,49.56
562,276,9,1,2026-05-06,en_curso,33.33
563,277,3,3,2026-08-10,en_curso,26.25
564,278,7,1,2026-05-24,en_curso,30.28
565,279,12,1,2026-04-23,en_curso,43.54
566,279,10,3,2026-08-25,en_curso,48.05
567,280,5,1,2026-05-09,en_curso,73.75
568,280,1,1,2026-04-11,en_curso,48.75
569,281,5,1,2026-05-22,en_curso,5
570,282,5,2,2026-07-17,en_curso,5
571,282,8,1,2026-07-07,en_curso,20.83
572,282,2,1,2026-06-21,en_curso,47.11
573,283,4,1,2026-04-21,en_curso,29.74
574,283,5,2,2026-08-07,en_curso,5
575,283,10,3,2026-08-11,en_curso,36.67
576,284,4,3,2026-08-17,en_curso,48.75
577,284,7,2,2026-08-07,en_curso,14.43
578,284,2,2,2026-07-12,en_curso,20.02
579,285,4,3,2026-08-16,en_curso,23.75
580,285,11,2,2026-07-13,en_curso,0
581,285,3,1,2026-04-13,en_curso,59.12
582,286,3,1,2026-04-11,en_curso,30.48
583,286,2,2,2026-07-22,en_curso,15.63
584,287,3,2,2026-07-26,en_curso,23.75
585,288,10,1,2026-06-28,en_curso,18.85
586,288,12,1,2026-04-12,en_curso,24.96
587,289,8,1,2026-04-13,en_curso,48.33
