id_evento,id_progreso_modulo,tipo_evento,fecha_evento,detalle
148,3624,iniciado,2026-09-07,
149,3746,iniciado,2026-09-07,
150,2634,iniciado,2026-09-07,
151,1880,iniciado,2026-09-07,
152,586,iniciado,2026-09-07,
153,1085,iniciado,2026-09-07,
154,572,en_progreso,2026-09-07,
155,1077,iniciado,2026-09-07,
156,3060,iniciado,2026-09-07,
157,2395,iniciado,2026-09-07,
158,1755,iniciado,2026-09-07,
159,3678,iniciado,2026-09-07,
160,2391,iniciado,2026-09-07,
161,1636,iniciado,2026-09-07,
162,1483,iniciado,2026-09-07,
163,899,iniciado,2026-09-07,
164,4086,iniciado,2026-09-07,
165,4086,en_progreso,2026-09-07,
166,3096,iniciado,2026-09-07,
167,193,iniciado,2026-09-07,
168,3528,iniciado,2026-09-07,
169,450,iniciado,2026-09-07,
170,627,iniciado,2026-09-07,
171,2571,iniciado,2026-09-07,
172,656,iniciado,2026-09-07,
173,3245,iniciado,2026-09-07,
174,2788,iniciado,2026-09-07,
175,1730,iniciado,2026-09-07,
176,2443,iniciado,2026-09-07,
177,261,iniciado,2026-09-07,
178,1577,iniciado,2026-09-07,
179,1564,iniciado,2026-09-07,
180,2441,iniciado,2026-09-07,
181,4081,iniciado,2026-09-07,
182,1918,iniciado,2026-09-07,
183,2168,iniciado,2026-09-07,
184,1030,iniciado,2026-09-07,
185,3978,iniciado,2026-09-07,
186,2267,iniciado,2026-09-07,
187,3526,iniciado,2026-09-07,
188,3861,iniciado,2026-09-07,
189,48,iniciado,2026-09-07,
190,2787,iniciado,2026-09-07,
191,2953,iniciado,2026-09-07,
192,470,iniciado,2026-09-07,
193,2793,iniciado,2026-09-07,
194,3625,iniciado,2026-09-07,
195,2200,iniciado,2026-09-07,
196,3076,iniciado,2026-09-07,
197,1093,iniciado,2026-09-07,
198,3149,iniciado,2026-09-07,
199,2626,iniciado,2026-09-07,
200,1394,en_progreso,2026-09-07,
201,1859,iniciado,2026-09-07,
202,14,iniciado,2026-09-07,
203,3907,iniciado,2026-09-07,
204,2958,iniciado,2026-09-07,
205,3588,iniciado,2026-09-07,
206,2948,iniciado,2026-09-07,
207,1079,iniciado,2026-09-07,
208,3981,iniciado,2026-09-07,
209,2051,iniciado,2026-09-07,
210,3121,iniciado,2026-09-07,
211,732,iniciado,2026-09-07,
212,2080,iniciado,2026-09-07,
213,3739,iniciado,2026-09-07,
214,436,iniciado,2026-09-07,
215,3566,iniciado,2026-09-07,
216,2562,iniciado,2026-09-07,
217,1223,iniciado,2026-09-07,
218,3448,iniciado,2026-09-07,
219,2618,iniciado,2026-09-07,
220,2080,pausado,2026-09-07,
221,627,en_progreso,2026-09-07,
222,3906,iniciado,2026-09-07,
223,3190,iniciado,2026-09-07,
224,3779,iniciado,2026-09-07,
225,2173,iniciado,2026-09-07,
226,3763,iniciado,2026-09-07,
227,3,iniciado,2026-09-07,
228,2454,iniciado,2026-09-07,
229,1328,iniciado,2026-09-07,
230,2002,iniciado,2026-09-07,
231,80,iniciado,2026-09-07,
232,459,iniciado,2026-09-07,
233,3806,iniciado,2026-09-07,
234,1487,iniciado,2026-09-07,
235,3600,iniciado,2026-09-07,
236,4036,completado,2026-09-07,Modulo finalizado por el estudiante
237,1260,iniciado,2026-09-07,
238,981,iniciado,2026-09-07,
239,238,iniciado,2026-09-07,
240,987,iniciado,2026-09-07,
241,3597,iniciado,2026-09-07,
242,2324,completado,2026-09-07,Modulo finalizado por el estudiante
243,351,iniciado,2026-09-07,
244,2998,iniciado,2026-09-07,
245,1991,iniciado,2026-09-07,
246,3343,iniciado,2026-09-07,
247,284,iniciado,2026-09-07,
248,4006,iniciado,2026-09-07,
249,3116,iniciado,2026-09-07,
250,2182,iniciado,2026-09-07,
251,3137,iniciado,2026-09-07,
252,516,iniciado,2026-09-07,
253,526,iniciado,2026-09-07,
254,2703,iniciado,2026-09-07,
255,1947,iniciado,2026-09-07,
256,3879,iniciado,2026-09-07,
257,2252,iniciado,2026-09-07,
258,677,iniciado,2026-09-07,
259,1086,iniciado,2026-09-07,
260,2162,iniciado,2026-09-07,
261,3574,iniciado,2026-09-07,
262,2485,iniciado,2026-09-07,
263,1734,iniciado,2026-09-07,
264,3951,iniciado,2026-09-07,
265,868,iniciado,2026-09-07,
266,3805,iniciado,2026-09-07,
267,2209,iniciado,2026-09-07,
268,3094,iniciado,2026-09-07,
269,2990,iniciado,2026-09-07,
270,2826,iniciado,2026-09-07,
271,824,iniciado,2026-09-07,
272,2921,iniciado,2026-09-07,
273,1277,iniciado,2026-09-07,
274,1635,iniciado,2026-09-07,
275,4077,iniciado,2026-09-07,
276,2752,iniciado,2026-09-07,
277,2662,en_progreso,2026-09-07,
278,1850,iniciado,2026-09-07,
279,496,iniciado,2026-09-07,
280,1016,iniciado,2026-09-07,
281,921,iniciado,2026-09-07,
282,263,iniciado,2026-09-07,
283,1385,iniciado,2026-09-07,
284,87,iniciado,2026-09-07,
285,2410,iniciado,2026-09-07,
286,2269,iniciado,2026-09-07,
287,943,iniciado,2026-09-07,
288,2411,iniciado,2026-09-07,
289,903,en_progreso,2026-09-07,
290,242,iniciado,2026-09-07,
291,938,iniciado,2026-09-07,
292,277,iniciado,2026-09-07,
293,3709,iniciado,2026-09-07,
294,129,iniciado,2026-09-07,
295,3522,iniciado,2026-09-07,
296,1354,iniciado,2026-09-07,
297,291,iniciado,2026-09-07,
298,2106,iniciado,2026-09-07,
299,975,iniciado,2026-09-07,
300,1141,iniciado,2026-09-07,
301,2741,iniciado,2026-09-07,
302,1989,iniciado,2026-09-07,
303,878,iniciado,2026-09-07,
304,2209,en_progreso,2026-09-07,
305,2339,iniciado,2026-09-07,
306,2361,iniciado,2026-09-07,
307,1937,iniciado,2026-09-07,
308,996,iniciado,2026-09-07,
309,3214,iniciado,2026-09-07,
310,1938,iniciado,2026-09-07,
311,3308,iniciado,2026-09-07,
312,1668,iniciado,2026-09-07,
313,780,iniciado,2026-09-07,
314,387,iniciado,2026-09-07,
315,398,iniciado,2026-09-07,
316,2700,iniciado,2026-09-07,
317,1766,iniciado,2026-09-07,
318,1452,iniciado,2026-09-07,
319,1735,iniciado,2026-09-07,
320,1684,iniciado,2026-09-07,
321,1913,iniciado,2026-09-07,
322,3539,iniciado,2026-09-07,
323,2987,en_progreso,2026-09-07,
324,2647,iniciado,2026-09-07,
325,404,iniciado,2026-09-07,
326,249,iniciado,2026-09-07,
327,1650,iniciado,2026-09-07,
328,2983,iniciado,2026-09-07,
329,1390,iniciado,2026-09-07,
330,3280,iniciado,2026-09-07,
331,3530,en_progreso,2026-09-07,
332,2197,en_progreso,2026-09-07,
333,1141,en_progreso,2026-09-07,
334,309,iniciado,2026-09-07,
335,1816,iniciado,2026-09-07,
336,3310,iniciado,2026-09-07,
337,3529,iniciado,2026-09-07,
338,3507,iniciado,2026-09-07,
339,2255,iniciado,2026-09-07,
340,402,iniciado,2026-09-07,
341,208,iniciado,2026-09-07,
342,2672,iniciado,2026-09-07,
343,2215,iniciado,2026-09-07,
344,3425,iniciado,2026-09-07,
345,61,iniciado,2026-09-07,
346,3970,iniciado,2026-09-07,
347,383,iniciado,2026-09-07,
348,3795,iniciado,2026-09-07,
349,3087,iniciado,2026-09-07,
350,3477,iniciado,2026-09-07,
351,969,iniciado,2026-09-07,
352,682,iniciado,2026-09-07,
353,1665,iniciado,2026-09-07,
354,1990,iniciado,2026-09-07,
355,1972,iniciado,2026-09-07,
356,876,iniciado,2026-09-07,
357,3542,iniciado,2026-09-07,
358,1643,iniciado,2026-09-07,
359,3697,iniciado,2026-09-07,
360,241,iniciado,2026-09-07,
361,675,iniciado,2026-09-07,
362,1553,iniciado,2026-09-07,
363,9,iniciado,2026-09-07,
364,4036,en_progreso,2026-09-07,
365,3796,iniciado,2026-09-07,
366,3212,iniciado,2026-09-07,
367,3216,iniciado,2026-09-07,
368,1864,iniciado,2026-09-07,
369,1169,iniciado,2026-09-07,
370,1733,iniciado,2026-09-07,
371,2854,iniciado,2026-09-07,
372,3922,iniciado,2026-09-07,
373,2993,iniciado,2026-09-07,
374,4078,iniciado,2026-09-07,
375,3209,iniciado,2026-09-07,
376,2277,iniciado,2026-09-07,
377,2712,iniciado,2026-09-07,
378,2943,iniciado,2026-09-07,
379,1994,iniciado,2026-09-07,
380,635,iniciado,2026-09-07,
381,778,iniciado,2026-09-07,
382,1216,iniciado,2026-09-07,
383,892,iniciado,2026-09-07,
384,3968,iniciado,2026-09-07,
385,240,iniciado,2026-09-07,
386,2373,iniciado,2026-09-07,
387,3014,iniciado,2026-09-07,
388,2221,iniciado,2026-09-07,
389,250,iniciado,2026-09-07,
390,3064,iniciado,2026-09-07,
391,1285,iniciado,2026-09-07,
392,235,iniciado,2026-09-07,
393,206,iniciado,2026-09-07,
394,2393,iniciado,2026-09-07,
395,1953,iniciado,2026-09-07,
396,2060,iniciado,2026-09-07,
397,3766,iniciado,2026-09-07,
398,3493,iniciado,2026-09-07,
399,2176,iniciado,2026-09-07,
400,645,iniciado,2026-09-07,
401,233,iniciado,2026-09-07,
402,3936,iniciado,2026-09-07,
403,2081,iniciado,2026-09-07,
404,329,iniciado,2026-09-07,
405,3488,iniciado,2026-09-07,
406,762,iniciado,2026-09-07,
407,281,iniciado,2026-09-07,
408,2438,iniciado,2026-09-07,
409,279,iniciado,2026-09-07,
410,2766,iniciado,2026-09-07,
411,3531,iniciado,2026-09-07,
412,964,iniciado,2026-09-07,
413,1654,iniciado,2026-09-07,
414,492,iniciado,2026-09-07,
415,3857,iniciado,2026-09-07,
416,3647,iniciado,2026-09-07,
417,2334,iniciado,2026-09-07,
418,1009,iniciado,2026-09-07,
419,2372,iniciado,2026-09-07,
420,2436,iniciado,2026-09-07,
421,163,iniciado,2026-09-07,
422,2537,iniciado,2026-09-07,
423,336,iniciado,2026-09-07,
424,1718,iniciado,2026-09-07,
425,2693,iniciado,2026-09-07,
426,2391,pausado,2026-09-07,
427,1296,iniciado,2026-09-07,
428,3829,iniciado,2026-09-07,
429,1069,iniciado,2026-09-07,
430,837,iniciado,2026-09-07,
431,2744,iniciado,2026-09-07,
432,2934,iniciado,2026-09-07,
433,1287,iniciado,2026-09-07,
434,978,iniciado,2026-09-07,
435,1088,iniciado,2026-09-07,
436,1622,iniciado,2026-09-07,
437,537,iniciado,2026-09-07,
438,2752,pausado,2026-09-07,
439,1873,iniciado,2026-09-07,
440,1296,completado,2026-09-07,Modulo finalizado por el estudiante
441,3833,iniciado,2026-09-07,
442,298,iniciado,2026-09-07,
443,39,iniciado,2026-09-07,
444,1878,iniciado,2026-09-07,
445,2545,iniciado,2026-09-07,
446,4090,iniciado,2026-09-07,
447,2307,iniciado,2026-09-07,
448,4081,en_progreso,2026-09-07,
449,2073,iniciado,2026-09-07,
450,1087,iniciado,2026-09-07,
451,543,iniciado,2026-09-07,
452,3823,iniciado,2026-09-07,
453,1430,iniciado,2026-09-07,
454,3609,iniciado,2026-09-07,
455,282,iniciado,2026-09-07,
456,3602,iniciado,2026-09-07,
457,1001,iniciado,2026-09-07,
458,1514,iniciado,2026-09-07,
459,1168,iniciado,2026-09-07,
460,647,iniciado,2026-09-07,
461,1795,iniciado,2026-09-07,
462,3416,iniciado,2026-09-07,
463,2226,iniciado,2026-09-07,
464,2882,iniciado,2026-09-07,
465,1240,iniciado,2026-09-07,
466,2506,iniciado,2026-09-07,
467,4030,iniciado,2026-09-07,
468,4044,iniciado,2026-09-07,
469,3306,pausado,2026-09-07,
470,33,iniciado,2026-09-07,
471,2736,iniciado,2026-09-07,
472,3347,iniciado,2026-09-07,
473,2272,iniciado,2026-09-07,
474,1227,iniciado,2026-09-07,
475,3817,iniciado,2026-09-07,
476,2718,iniciado,2026-09-07,
477,425,iniciado,2026-09-07,
478,3846,iniciado,2026-09-07,
479,3597,en_progreso,2026-09-07,
480,439,iniciado,2026-09-07,
481,3041,iniciado,2026-09-07,
482,2267,en_progreso,2026-09-07,
483,863,iniciado,2026-09-07,
484,2940,iniciado,2026-09-07,
485,1405,iniciado,2026-09-07,
486,834,iniciado,2026-09-07,
487,2816,iniciado,2026-09-07,
488,2598,iniciado,2026-09-07,
489,3494,iniciado,2026-09-07,
490,1082,iniciado,2026-09-07,
491,2071,iniciado,2026-09-07,
492,2002,en_progreso,2026-09-07,
493,209,iniciado,2026-09-07,
494,379,iniciado,2026-09-07,
495,2599,iniciado,2026-09-07,
496,1735,completado,2026-09-07,Modulo finalizado por el estudiante
497,181,iniciado,2026-09-07,
498,15,iniciado,2026-09-07,
499,1367,iniciado,2026-09-07,
500,3159,iniciado,2026-09-07,
501,536,iniciado,2026-09-07,
502,2610,iniciado,2026-09-07,
503,4014,iniciado,2026-09-07,
504,1073,iniciado,2026-09-07,
505,662,iniciado,2026-09-07,
506,3037,iniciado,2026-09-07,
507,1810,iniciado,2026-09-07,
508,2260,iniciado,2026-09-07,
509,2891,iniciado,2026-09-07,
510,1752,iniciado,2026-09-07,
511,2298,iniciado,2026-09-07,
512,40,iniciado,2026-09-07,
513,459,en_progreso,2026-09-07,
514,3703,iniciado,2026-09-07,
515,611,iniciado,2026-09-07,
516,2235,iniciado,2026-09-07,
517,148,iniciado,2026-09-07,
518,3419,iniciado,2026-09-07,
519,1513,iniciado,2026-09-07,
520,2386,iniciado,2026-09-07,
521,2264,iniciado,2026-09-07,
522,607,iniciado,2026-09-07,
523,1761,iniciado,2026-09-07,
524,523,iniciado,2026-09-07,
525,172,iniciado,2026-09-07,
526,1263,iniciado,2026-09-07,
527,1494,iniciado,2026-09-07,
528,3683,iniciado,2026-09-07,
529,3822,iniciado,2026-09-07,
530,3261,iniciado,2026-09-07,
531,3983,iniciado,2026-09-07,
532,3526,en_progreso,2026-09-07,
533,2794,iniciado,2026-09-07,
534,1023,iniciado,2026-09-07,
535,2732,iniciado,2026-09-07,
536,422,iniciado,2026-09-07,
537,1449,iniciado,2026-09-07,
538,3196,iniciado,2026-09-07,
539,2294,iniciado,2026-09-07,
540,3622,iniciado,2026-09-07,
541,3583,iniciado,2026-09-07,
542,1665,abandonado,2026-09-07,Sin actividad posterior registrada
543,3070,iniciado,2026-09-07,
544,634,iniciado,2026-09-07,
545,3792,iniciado,2026-09-07,
546,3809,iniciado,2026-09-07,
547,970,iniciado,2026-09-07,
548,3542,en_progreso,2026-09-07,
549,726,iniciado,2026-09-07,
550,3611,iniciado,2026-09-07,
551,1689,iniciado,2026-09-07,
552,102,iniciado,2026-09-07,
553,735,iniciado,2026-09-07,
554,3017,completado,2026-09-07,Modulo finalizado por el estudiante
555,3205,iniciado,2026-09-07,
556,3813,iniciado,2026-09-07,
557,1687,iniciado,2026-09-07,
558,3286,iniciado,2026-09-07,
559,2744,completado,2026-09-07,Modulo finalizado por el estudiante
560,3321,iniciado,2026-09-07,
561,1017,iniciado,2026-09-07,
562,1093,en_progreso,2026-09-07,
563,1567,iniciado,2026-09-07,
564,3573,iniciado,2026-09-07,
565,159,iniciado,2026-09-07,
566,3517,iniciado,2026-09-07,
567,1928,iniciado,2026-09-07,
568,912,iniciado,2026-09-07,
569,818,iniciado,2026-09-07,
570,3345,iniciado,2026-09-07,
571,3762,iniciado,2026-09-07,
572,1886,iniciado,2026-09-07,
573,1433,iniciado,2026-09-07,
574,1251,iniciado,2026-09-07,
575,3361,iniciado,2026-09-07,
576,3258,iniciado,2026-09-07,
577,3569,iniciado,2026-09-07,
578,933,iniciado,2026-09-07,
579,914,iniciado,2026-09-07,
580,97,iniciado,2026-09-07,
581,2704,iniciado,2026-09-07,
582,792,iniciado,2026-09-07,
583,1633,iniciado,2026-09-07,
584,1345,iniciado,2026-09-07,
585,1142,iniciado,2026-09-07,
586,3541,iniciado,2026-09-07,
587,285,abandonado,2026-09-07,Sin actividad posterior registrada
588,1144,iniciado,2026-09-07,
589,1439,iniciado,2026-09-07,
590,2628,iniciado,2026-09-07,
591,2087,iniciado,2026-09-07,
592,1638,iniciado,2026-09-07,
593,2784,iniciado,2026-09-07,
594,4019,iniciado,2026-09-07,
595,3456,iniciado,2026-09-07,
596,2197,en_progreso,2026-09-07,
597,3593,iniciado,2026-09-07,
598,3975,iniciado,2026-09-07,
599,1070,iniciado,2026-09-07,
600,732,pausado,2026-09-07,
601,4029,iniciado,2026-09-07,
602,1088,en_progreso,2026-09-07,
603,1416,iniciado,2026-09-07,
604,2985,iniciado,2026-09-07,
605,3222,iniciado,2026-09-07,
606,1285,en_progreso,2026-09-07,
607,474,iniciado,2026-09-07,
608,1578,iniciado,2026-09-07,
609,3685,iniciado,2026-09-07,
610,2362,iniciado,2026-09-07,
611,779,iniciado,2026-09-07,
612,1044,iniciado,2026-09-07,
613,182,iniciado,2026-09-07,
614,2904,iniciado,2026-09-07,
615,1787,iniciado,2026-09-07,
616,7,iniciado,2026-09-07,
617,2130,iniciado,2026-09-07,
618,3792,completado,2026-09-07,Modulo finalizado por el estudiante
619,2814,iniciado,2026-09-07,
620,2947,iniciado,2026-09-07,
621,3852,iniciado,2026-09-07,
622,3040,iniciado,2026-09-07,
623,3019,iniciado,2026-09-07,
624,2747,iniciado,2026-09-07,
625,808,iniciado,2026-09-07,
626,1492,iniciado,2026-09-07,
627,1767,iniciado,2026-09-07,
628,287,iniciado,2026-09-07,
629,3887,iniciado,2026-09-07,
630,2721,iniciado,2026-09-07,
631,3772,iniciado,2026-09-07,
632,1353,iniciado,2026-09-07,
633,2553,iniciado,2026-09-07,
634,1286,iniciado,2026-09-07,
635,2718,completado,2026-09-07,Modulo finalizado por el estudiante
636,2949,iniciado,2026-09-07,
637,3687,iniciado,2026-09-07,
638,1231,iniciado,2026-09-07,
639,2078,iniciado,2026-09-07,
640,1267,iniciado,2026-09-07,
641,2732,en_progreso,2026-09-07,
642,1212,iniciado,2026-09-07,
643,2271,iniciado,2026-09-07,
644,522,iniciado,2026-09-07,
645,786,iniciado,2026-09-07,
646,1723,iniciado,2026-09-07,
647,2724,iniciado,2026-09-07,
648,3852,en_progreso,2026-09-07,
649,713,iniciado,2026-09-07,
650,2522,iniciado,2026-09-07,
651,2332,iniciado,2026-09-07,
652,1233,iniciado,2026-09-07,
653,1664,iniciado,2026-09-07,
654,2245,iniciado,2026-09-07,
655,3415,iniciado,2026-09-07,
656,2,iniciado,2026-09-07,
657,1245,iniciado,2026-09-07,
658,1176,iniciado,2026-09-07,
659,861,iniciado,2026-09-07,
660,1761,completado,2026-09-07,Modulo finalizado por el estudiante
661,2485,pausado,2026-09-07,
662,1905,iniciado,2026-09-07,
663,1810,en_progreso,2026-09-07,
664,1939,iniciado,2026-09-07,
665,3252,iniciado,2026-09-07,
666,3692,iniciado,2026-09-07,
667,3932,iniciado,2026-09-07,
668,3261,pausado,2026-09-07,
669,2699,iniciado,2026-09-07,
670,348,iniciado,2026-09-07,
671,1163,iniciado,2026-09-07,
672,2112,iniciado,2026-09-07,
673,2720,iniciado,2026-09-07,
674,2593,iniciado,2026-09-07,
675,2537,en_progreso,2026-09-07,
676,3077,iniciado,2026-09-07,
677,963,iniciado,2026-09-07,
678,2756,iniciado,2026-09-07,
679,1272,iniciado,2026-09-07,
680,921,completado,2026-09-07,Modulo finalizado por el estudiante
681,604,iniciado,2026-09-07,
682,101,iniciado,2026-09-07,
683,190,iniciado,2026-09-07,
684,1003,abandonado,2026-09-07,Sin actividad posterior registrada
685,2504,iniciado,2026-09-07,
686,3481,iniciado,2026-09-07,
687,3148,en_progreso,2026-09-07,
688,2580,iniciado,2026-09-07,
689,2358,iniciado,2026-09-07,
690,797,iniciado,2026-09-07,
691,2943,pausado,2026-09-07,
692,2025,iniciado,2026-09-07,
693,1637,iniciado,2026-09-07,
694,1000,iniciado,2026-09-07,
695,605,iniciado,2026-09-07,
696,2688,iniciado,2026-09-07,
697,2817,iniciado,2026-09-07,
698,23,iniciado,2026-09-07,
699,3657,iniciado,2026-09-07,
700,3076,completado,2026-09-07,Modulo finalizado por el estudiante
701,3627,en_progreso,2026-09-07,
702,721,iniciado,2026-09-07,
703,3294,iniciado,2026-09-07,
704,3924,iniciado,2026-09-07,
705,2851,iniciado,2026-09-07,
706,2122,iniciado,2026-09-07,
707,1903,iniciado,2026-09-07,
708,206,pausado,2026-09-07,
709,3758,iniciado,2026-09-07,
710,3475,iniciado,2026-09-07,
711,498,iniciado,2026-09-07,
712,1870,iniciado,2026-09-07,
713,547,iniciado,2026-09-07,
714,3283,iniciado,2026-09-07,
715,1904,iniciado,2026-09-07,
716,2735,iniciado,2026-09-07,
717,2176,abandonado,2026-09-07,Sin actividad posterior registrada
718,2439,iniciado,2026-09-07,
719,1300,iniciado,2026-09-07,
720,3892,iniciado,2026-09-07,
721,3094,completado,2026-09-07,Modulo finalizado por el estudiante
722,2510,iniciado,2026-09-07,
723,3339,iniciado,2026-09-07,
724,2947,completado,2026-09-07,Modulo finalizado por el estudiante
725,1748,iniciado,2026-09-07,
726,3403,iniciado,2026-09-07,
727,3715,iniciado,2026-09-07,
728,2245,en_progreso,2026-09-07,
729,3529,en_progreso,2026-09-07,
730,1013,iniciado,2026-09-07,
731,3441,iniciado,2026-09-07,
732,2612,iniciado,2026-09-07,
733,1136,iniciado,2026-09-07,
734,3137,completado,2026-09-07,Modulo finalizado por el estudiante
735,1985,iniciado,2026-09-07,
736,2568,iniciado,2026-09-07,
737,980,iniciado,2026-09-07,
738,1125,iniciado,2026-09-07,
739,1802,iniciado,2026-09-07,
740,318,iniciado,2026-09-07,
741,2923,iniciado,2026-09-07,
742,1171,iniciado,2026-09-07,
743,961,iniciado,2026-09-07,
744,1113,iniciado,2026-09-07,
745,1376,iniciado,2026-09-07,
746,1310,iniciado,2026-09-07,
747,3658,iniciado,2026-09-07,
748,2213,iniciado,2026-09-07,
749,331,iniciado,2026-09-07,
750,567,iniciado,2026-09-07,
751,618,iniciado,2026-09-07,
752,948,iniciado,2026-09-07,
753,1569,iniciado,2026-09-07,
754,2843,iniciado,2026-09-07,
755,626,iniciado,2026-09-07,
756,2894,iniciado,2026-09-07,
757,877,iniciado,2026-09-07,
758,264,iniciado,2026-09-07,
759,1700,iniciado,2026-09-07,
760,1670,iniciado,2026-09-07,
761,1356,iniciado,2026-09-07,
762,2223,iniciado,2026-09-07,
763,1909,iniciado,2026-09-07,
764,1704,iniciado,2026-09-07,
765,256,iniciado,2026-09-07,
766,848,iniciado,2026-09-07,
767,3412,iniciado,2026-09-07,
768,1721,iniciado,2026-09-07,
769,1596,iniciado,2026-09-07,
770,3707,iniciado,2026-09-07,
771,3154,iniciado,2026-09-07,
